datetime,GF,day,hour
2015-09-05 01:00:00,3613.9999999990687,5,1
2015-09-05 02:00:00,3515.0000000009313,5,2
2015-09-05 03:00:00,3543.9999999990687,5,3
2015-09-05 04:00:00,3705.0,5,4
2015-09-05 05:00:00,3694.0,5,5
2015-09-05 06:00:00,3504.0,5,6
2015-09-05 07:00:00,3635.0,5,7
2015-09-05 08:00:00,5843.0,5,8
2015-09-05 09:00:00,13526.0,5,9
2015-09-05 10:00:00,13959.0,5,10
2015-09-05 11:00:00,13955.000000000931,5,11
2015-09-05 12:00:00,14483.999999998137,5,12
2015-09-05 13:00:00,14911.000000000931,5,13
2015-09-05 14:00:00,11419.0,5,14
2015-09-05 15:00:00,15199.0,5,15
2015-09-05 16:00:00,15644.999999999069,5,16
2015-09-05 17:00:00,7207.000000000931,5,17
2015-09-05 18:00:00,6872.999999999069,5,18
2015-09-05 19:00:00,13963.000000001863,5,19
2015-09-05 20:00:00,13662.999999999069,5,20
2015-09-05 21:00:00,14549.999999999069,5,21
2015-09-05 22:00:00,9524.000000000931,5,22
2015-09-05 23:00:00,3585.0,5,23
2015-09-06 00:00:00,3601.0,6,0
2015-09-06 01:00:00,3790.0,6,1
2015-09-06 02:00:00,3588.0,6,2
2015-09-06 03:00:00,3638.0000000009313,6,3
2015-09-06 04:00:00,3707.9999999990687,6,4
2015-09-06 05:00:00,3800.0,6,5
2015-09-06 06:00:00,3668.0,6,6
2015-09-06 07:00:00,3711.0,6,7
2015-09-06 08:00:00,6277.0,6,8
2015-09-06 09:00:00,7120.0,6,9
2015-09-06 10:00:00,15539.0,6,10
2015-09-06 11:00:00,12170.0,6,11
2015-09-06 12:00:00,12193.000000000931,6,12
2015-09-06 13:00:00,3624.0000000009313,6,13
2015-09-06 14:00:00,4410.0,6,14
2015-09-06 15:00:00,8133.0,6,15
2015-09-06 16:00:00,4680.0,6,16
2015-09-06 17:00:00,4680.0,6,17
2015-09-06 18:00:00,3930.0,6,18
2015-09-06 19:00:00,15918.0,6,19
2015-09-06 20:00:00,7189.0,6,20
2015-09-06 21:00:00,14910.0,6,21
2015-09-06 22:00:00,14898.000000000931,6,22
2015-09-06 23:00:00,13386.0,6,23
2015-09-07 00:00:00,7091.999999999069,7,0
2015-09-07 01:00:00,3604.9999999990687,7,1
2015-09-07 02:00:00,3624.0000000009313,7,2
2015-09-07 03:00:00,3454.0,7,3
2015-09-07 04:00:00,3575.0,7,4
2015-09-07 05:00:00,3484.0,7,5
2015-09-07 06:00:00,3733.9999999990687,7,6
2015-09-07 07:00:00,3666.0000000009313,7,7
2015-09-07 08:00:00,3692.0,7,8
2015-09-07 09:00:00,5095.0,7,9
2015-09-07 10:00:00,4020.0,7,10
2015-09-07 11:00:00,14103.0,7,11
2015-09-07 12:00:00,13436.999999999069,7,12
2015-09-07 13:00:00,14022.000000000931,7,13
2015-09-07 14:00:00,14284.0,7,14
2015-09-07 15:00:00,13572.0,7,15
2015-09-07 16:00:00,14352.0,7,16
2015-09-07 17:00:00,14162.0,7,17
2015-09-07 18:00:00,14314.0,7,18
2015-09-07 19:00:00,13497.0,7,19
2015-09-07 20:00:00,14524.0,7,20
2015-09-07 21:00:00,13585.0,7,21
2015-09-07 22:00:00,12973.0,7,22
2015-09-07 23:00:00,8583.999999999069,7,23
2015-09-08 00:00:00,3564.0000000009313,8,0
2015-09-08 01:00:00,3535.0,8,1
2015-09-08 02:00:00,3585.0,8,2
2015-09-08 03:00:00,3744.0,8,3
2015-09-08 04:00:00,3625.0000000009313,8,4
2015-09-08 05:00:00,3583.9999999990687,8,5
2015-09-08 06:00:00,3745.0000000009313,8,6
2015-09-08 07:00:00,3736.9999999990687,8,7
2015-09-08 08:00:00,3710.0,8,8
2015-09-08 09:00:00,8133.000000000931,8,9
2015-09-08 10:00:00,14042.999999999069,8,10
2015-09-08 11:00:00,14420.999999999069,8,11
2015-09-08 12:00:00,14658.000000000931,8,12
2015-09-08 13:00:00,14579.0,8,13
2015-09-08 14:00:00,14758.0,8,14
2015-09-08 15:00:00,14278.0,8,15
2015-09-08 16:00:00,15037.0,8,16
2015-09-08 17:00:00,14641.000000000931,8,17
2015-09-08 18:00:00,13418.999999999069,8,18
2015-09-08 19:00:00,10550.0,8,19
2015-09-08 20:00:00,13470.0,8,20
2015-09-08 21:00:00,14191.999999999069,8,21
2015-09-08 22:00:00,12756.000000000931,8,22
2015-09-08 23:00:00,5234.0,8,23
2015-09-09 00:00:00,3595.0,9,0
2015-09-09 01:00:00,3484.0,9,1
2015-09-09 02:00:00,3515.0,9,2
2015-09-09 03:00:00,3664.0,9,3
2015-09-09 04:00:00,3555.0,9,4
2015-09-09 05:00:00,3494.0,9,5
2015-09-09 06:00:00,3595.0,9,6
2015-09-09 07:00:00,3694.0000000009313,9,7
2015-09-09 08:00:00,3658.9999999990687,9,8
2015-09-09 09:00:00,10122.0,9,9
2015-09-09 10:00:00,13286.0,9,10
2015-09-09 11:00:00,13851.999999999069,9,11
2015-09-09 12:00:00,15117.000000000931,9,12
2015-09-09 13:00:00,13999.0,9,13
2015-09-09 14:00:00,15058.999999999069,9,14
2015-09-09 15:00:00,14647.000000000931,9,15
2015-09-09 16:00:00,10236.999999999069,9,16
2015-09-09 17:00:00,14836.000000000931,9,17
2015-09-09 18:00:00,13567.000000000931,9,18
2015-09-09 19:00:00,13233.999999999069,9,19
2015-09-09 20:00:00,13768.0,9,20
2015-09-09 21:00:00,12378.000000000931,9,21
2015-09-09 22:00:00,7271.999999999069,9,22
2015-09-09 23:00:00,3633.0000000009313,9,23
2015-09-10 00:00:00,3554.0,10,0
2015-09-10 01:00:00,3555.0,10,1
2015-09-10 02:00:00,3543.9999999990687,10,2
2015-09-10 03:00:00,3575.0,10,3
2015-09-10 04:00:00,3744.0,10,4
2015-09-10 05:00:00,3554.0,10,5
2015-09-10 06:00:00,3575.0,10,6
2015-09-10 07:00:00,3756.0,10,7
2015-09-10 08:00:00,3684.0,10,8
2015-09-10 09:00:00,5856.999999999069,10,9
2015-09-10 10:00:00,14825.000000000931,10,10
2015-09-10 11:00:00,14318.0,10,11
2015-09-10 12:00:00,15360.0,10,12
2015-09-10 13:00:00,15276.0,10,13
2015-09-10 14:00:00,11320.0,10,14
2015-09-10 15:00:00,12450.0,10,15
2015-09-10 16:00:00,15315.000000000931,10,16
2015-09-10 17:00:00,14753.0,10,17
2015-09-10 18:00:00,13836.0,10,18
2015-09-10 19:00:00,8917.0,10,19
2015-09-10 20:00:00,13187.0,10,20
2015-09-10 21:00:00,13166.0,10,21
2015-09-10 22:00:00,11743.0,10,22
2015-09-10 23:00:00,8990.000000000931,10,23
2015-09-11 00:00:00,9606.999999999069,11,0
2015-09-11 01:00:00,9268.0,11,1
2015-09-11 02:00:00,9485.0,11,2
2015-09-11 03:00:00,8910.000000000931,11,3
2015-09-11 04:00:00,9583.999999999069,11,4
2015-09-11 05:00:00,8710.0,11,5
2015-09-11 06:00:00,9236.0,11,6
2015-09-11 07:00:00,9202.0,11,7
2015-09-11 08:00:00,8970.0,11,8
2015-09-11 09:00:00,10084.0,11,9
2015-09-11 10:00:00,12226.999999999069,11,10
2015-09-11 11:00:00,13756.000000000931,11,11
2015-09-11 12:00:00,13551.0,11,12
2015-09-11 13:00:00,14103.0,11,13
2015-09-11 14:00:00,13499.0,11,14
2015-09-11 15:00:00,13956.0,11,15
2015-09-11 16:00:00,13387.0,11,16
2015-09-11 17:00:00,15242.0,11,17
2015-09-11 18:00:00,10640.0,11,18
2015-09-11 19:00:00,13718.0,11,19
2015-09-11 20:00:00,9190.0,11,20
2015-09-11 21:00:00,13421.0,11,21
2015-09-11 22:00:00,12949.0,11,22
2015-09-11 23:00:00,6520.999999999069,11,23
2015-09-12 00:00:00,3485.0,12,0
2015-09-12 01:00:00,3585.0,12,1
2015-09-12 02:00:00,3634.0,12,2
2015-09-12 03:00:00,3615.0,12,3
2015-09-12 04:00:00,3535.0000000009313,12,4
2015-09-12 05:00:00,3564.0,12,5
2015-09-12 06:00:00,3495.0,12,6
2015-09-12 07:00:00,3768.0,12,7
2015-09-12 08:00:00,3893.0,12,8
2015-09-12 09:00:00,14170.0,12,9
2015-09-12 10:00:00,13210.0,12,10
2015-09-12 11:00:00,13738.000000000931,12,11
2015-09-12 12:00:00,14385.0,12,12
2015-09-12 13:00:00,10405.999999999069,12,13
2015-09-12 14:00:00,14322.0,12,14
2015-09-12 15:00:00,15482.0,12,15
2015-09-12 16:00:00,15067.0,12,16
2015-09-12 17:00:00,14901.0,12,17
2015-09-12 18:00:00,15661.0,12,18
2015-09-12 19:00:00,9518.0,12,19
2015-09-12 20:00:00,13945.0,12,20
2015-09-12 21:00:00,13057.0,12,21
2015-09-12 22:00:00,9741.0,12,22
2015-09-12 23:00:00,3711.0,12,23
2015-09-13 00:00:00,3455.0,13,0
2015-09-13 01:00:00,3434.0,13,1
2015-09-13 02:00:00,3435.0,13,2
2015-09-13 03:00:00,3594.0,13,3
2015-09-13 04:00:00,3505.0,13,4
2015-09-13 05:00:00,3433.9999999990687,13,5
2015-09-13 06:00:00,3454.0000000009313,13,6
2015-09-13 07:00:00,3676.0,13,7
2015-09-13 08:00:00,5497.0,13,8
2015-09-13 09:00:00,13415.0,13,9
2015-09-13 10:00:00,14490.000000000931,13,10
2015-09-13 11:00:00,13685.999999999069,13,11
2015-09-13 12:00:00,14179.0,13,12
2015-09-13 13:00:00,10699.000000000931,13,13
2015-09-13 14:00:00,14851.999999999069,13,14
2015-09-13 15:00:00,15558.000000000931,13,15
2015-09-13 16:00:00,14487.999999999069,13,16
2015-09-13 17:00:00,13876.0,13,17
2015-09-13 18:00:00,14860.0,13,18
2015-09-13 19:00:00,13771.0,13,19
2015-09-13 20:00:00,13770.000000000931,13,20
2015-09-13 21:00:00,13845.0,13,21
2015-09-13 22:00:00,13053.999999998137,13,22
2015-09-13 23:00:00,7673.000000000931,13,23
2015-09-14 00:00:00,3615.0,14,0
2015-09-14 01:00:00,3454.0,14,1
2015-09-14 02:00:00,3515.0000000009313,14,2
2015-09-14 03:00:00,3473.9999999990687,14,3
2015-09-14 04:00:00,3715.0000000009313,14,4
2015-09-14 05:00:00,3473.9999999990687,14,5
2015-09-14 06:00:00,3505.0,14,6
2015-09-14 07:00:00,3647.0,14,7
2015-09-14 08:00:00,3864.0,14,8
2015-09-14 09:00:00,4381.0,14,9
2015-09-14 10:00:00,14236.0,14,10
2015-09-14 11:00:00,14648.0,14,11
2015-09-14 12:00:00,9833.0,14,12
2015-09-14 13:00:00,10115.999999999069,14,13
2015-09-14 14:00:00,15191.000000001863,14,14
2015-09-14 15:00:00,11250.0,14,15
2015-09-14 16:00:00,15070.0,14,16
2015-09-14 17:00:00,14330.0,14,17
2015-09-14 18:00:00,14837.000000000931,14,18
2015-09-14 19:00:00,13267.0,14,19
2015-09-14 20:00:00,13057.0,14,20
2015-09-14 21:00:00,13664.0,14,21
2015-09-14 22:00:00,12936.000000000931,14,22
2015-09-14 23:00:00,7100.999999999069,14,23
2015-09-15 00:00:00,3584.0,15,0
2015-09-15 01:00:00,3665.0,15,1
2015-09-15 02:00:00,3485.0,15,2
2015-09-15 03:00:00,3593.9999999990687,15,3
2015-09-15 04:00:00,3625.0,15,4
2015-09-15 05:00:00,3634.0,15,5
2015-09-15 06:00:00,3655.0,15,6
2015-09-15 07:00:00,3688.0000000009313,15,7
2015-09-15 08:00:00,3742.0,15,8
2015-09-15 09:00:00,6159.0,15,9
2015-09-15 10:00:00,13983.0,15,10
2015-09-15 11:00:00,13987.0,15,11
2015-09-15 12:00:00,15495.0,15,12
2015-09-15 13:00:00,15575.0,15,13
2015-09-15 14:00:00,15795.0,15,14
2015-09-15 15:00:00,15780.0,15,15
2015-09-15 16:00:00,14419.0,15,16
2015-09-15 17:00:00,13972.0,15,17
2015-09-15 18:00:00,14253.000000000931,15,18
2015-09-15 19:00:00,13290.999999999069,15,19
2015-09-15 20:00:00,14437.0,15,20
2015-09-15 21:00:00,13174.0,15,21
2015-09-15 22:00:00,6367.000000000931,15,22
2015-09-15 23:00:00,3610.9999999990687,15,23
2015-09-16 00:00:00,3605.0,16,0
2015-09-16 01:00:00,3684.0000000009313,16,1
2015-09-16 02:00:00,3675.0,16,2
2015-09-16 03:00:00,3593.9999999990687,16,3
2015-09-16 04:00:00,3665.0,16,4
2015-09-16 05:00:00,3684.0,16,5
2015-09-16 06:00:00,3795.0,16,6
2015-09-16 07:00:00,3779.0,16,7
2015-09-16 08:00:00,3753.0000000009313,16,8
2015-09-16 09:00:00,7461.999999999069,16,9
2015-09-16 10:00:00,15533.0,16,10
2015-09-16 11:00:00,15260.000000000931,16,11
2015-09-16 12:00:00,14802.999999999069,16,12
2015-09-16 13:00:00,15376.0,16,13
2015-09-16 14:00:00,14162.0,16,14
2015-09-16 15:00:00,14258.0,16,15
2015-09-16 16:00:00,14902.0,16,16
2015-09-16 17:00:00,13595.0,16,17
2015-09-16 18:00:00,13541.0,16,18
2015-09-16 19:00:00,13668.0,16,19
2015-09-16 20:00:00,12403.0,16,20
2015-09-16 21:00:00,13923.0,16,21
2015-09-16 22:00:00,12148.0,16,22
2015-09-16 23:00:00,3702.0,16,23
2015-09-17 00:00:00,3484.0000000009313,17,0
2015-09-17 01:00:00,3475.0,17,1
2015-09-17 02:00:00,3585.0,17,2
2015-09-17 03:00:00,3673.9999999990687,17,3
2015-09-17 04:00:00,3574.0,17,4
2015-09-17 05:00:00,3625.0,17,5
2015-09-17 06:00:00,3624.0,17,6
2015-09-17 07:00:00,3768.0000000009313,17,7
2015-09-17 08:00:00,3760.0,17,8
2015-09-17 09:00:00,6651.999999999069,17,9
2015-09-17 10:00:00,11810.0,17,10
2015-09-17 11:00:00,15372.0,17,11
2015-09-17 12:00:00,14817.000000000931,17,12
2015-09-17 13:00:00,14965.999999999069,17,13
2015-09-17 14:00:00,10910.0,17,14
2015-09-17 15:00:00,15206.999999999069,17,15
2015-09-17 16:00:00,15665.0,17,16
2015-09-17 17:00:00,14783.0,17,17
2015-09-17 18:00:00,14540.000000000931,17,18
2015-09-17 19:00:00,15017.999999999069,17,19
2015-09-17 20:00:00,13187.000000000931,17,20
2015-09-17 21:00:00,13010.999999999069,17,21
2015-09-17 22:00:00,12250.0,17,22
2015-09-17 23:00:00,8174.000000000931,17,23
2015-09-18 00:00:00,3443.9999999990687,18,0
2015-09-18 01:00:00,3575.0,18,1
2015-09-18 02:00:00,3454.0,18,2
2015-09-18 03:00:00,3635.0,18,3
2015-09-18 04:00:00,3564.0,18,4
2015-09-18 05:00:00,3544.0000000009313,18,5
2015-09-18 06:00:00,3494.9999999990687,18,6
2015-09-18 07:00:00,3818.0,18,7
2015-09-18 08:00:00,3730.0,18,8
2015-09-18 09:00:00,5879.999999999069,18,9
2015-09-18 10:00:00,15588.000000000931,18,10
2015-09-18 11:00:00,14906.999999999069,18,11
2015-09-18 12:00:00,14877.000000001863,18,12
2015-09-18 13:00:00,14943.999999999069,18,13
2015-09-18 14:00:00,14023.0,18,14
2015-09-18 15:00:00,14793.0,18,15
2015-09-18 16:00:00,14542.0,18,16
2015-09-18 17:00:00,14659.0,18,17
2015-09-18 18:00:00,14595.0,18,18
2015-09-18 19:00:00,10220.0,18,19
2015-09-18 20:00:00,14006.0,18,20
2015-09-18 21:00:00,12842.0,18,21
2015-09-18 22:00:00,13236.0,18,22
2015-09-18 23:00:00,4180.999999999069,18,23
2015-09-19 00:00:00,3755.0,19,0
2015-09-19 01:00:00,3644.0000000009313,19,1
2015-09-19 02:00:00,3625.0,19,2
2015-09-19 03:00:00,3664.0,19,3
2015-09-19 04:00:00,3635.0,19,4
2015-09-19 05:00:00,3654.0,19,5
2015-09-19 06:00:00,3645.0,19,6
2015-09-19 07:00:00,3777.0,19,7
2015-09-19 08:00:00,7365.999999999069,19,8
2015-09-19 09:00:00,11080.0,19,9
2015-09-19 10:00:00,15764.0,19,10
2015-09-19 11:00:00,15296.0,19,11
2015-09-19 12:00:00,15494.0,19,12
2015-09-19 13:00:00,16397.0,19,13
2015-09-19 14:00:00,7106.0,19,14
2015-09-19 15:00:00,7252.0,19,15
2015-09-19 16:00:00,7087.000000000931,19,16
2015-09-19 17:00:00,7310.999999999069,19,17
2015-09-19 18:00:00,15810.0,19,18
2015-09-19 19:00:00,14812.0,19,19
2015-09-19 20:00:00,13982.0,19,20
2015-09-19 21:00:00,13827.0,19,21
2015-09-19 22:00:00,12931.999999999069,19,22
2015-09-19 23:00:00,3866.0000000009313,19,23
2015-09-20 00:00:00,3525.0,20,0
2015-09-20 01:00:00,3645.0,20,1
2015-09-20 02:00:00,3633.9999999990687,20,2
2015-09-20 03:00:00,3604.0000000009313,20,3
2015-09-20 04:00:00,3535.0,20,4
2015-09-20 05:00:00,3774.0,20,5
2015-09-20 06:00:00,3615.0,20,6
2015-09-20 07:00:00,3700.0,20,7
2015-09-20 08:00:00,7816.999999999069,20,8
2015-09-20 09:00:00,15862.000000000931,20,9
2015-09-20 10:00:00,7146.0,20,10
2015-09-20 11:00:00,7214.0,20,11
2015-09-20 12:00:00,15836.0,20,12
2015-09-20 13:00:00,15338.0,20,13
2015-09-20 14:00:00,15497.0,20,14
2015-09-20 15:00:00,7289.0,20,15
2015-09-20 16:00:00,7380.0,20,16
2015-09-20 17:00:00,15853.0,20,17
2015-09-20 18:00:00,15386.000000000931,20,18
2015-09-20 19:00:00,14913.999999999069,20,19
2015-09-20 20:00:00,14600.0,20,20
2015-09-20 21:00:00,14097.0,20,21
2015-09-20 22:00:00,14241.0,20,22
2015-09-20 23:00:00,9318.000000000931,20,23
2015-09-21 00:00:00,3555.0,21,0
2015-09-21 01:00:00,3573.9999999990687,21,1
2015-09-21 02:00:00,3725.0,21,2
2015-09-21 03:00:00,3574.0,21,3
2015-09-21 04:00:00,3524.0,21,4
2015-09-21 05:00:00,3675.0,21,5
2015-09-21 06:00:00,3554.0000000009313,21,6
2015-09-21 07:00:00,3855.9999999990687,21,7
2015-09-21 08:00:00,3620.9999999990687,21,8
2015-09-21 09:00:00,5864.000000000931,21,9
2015-09-21 10:00:00,14440.0,21,10
2015-09-21 11:00:00,13926.999999999069,21,11
2015-09-21 12:00:00,13415.000000000931,21,12
2015-09-21 13:00:00,13654.0,21,13
2015-09-21 14:00:00,13340.0,21,14
2015-09-21 15:00:00,14418.0,21,15
2015-09-21 16:00:00,12817.0,21,16
2015-09-21 17:00:00,12888.0,21,17
2015-09-21 18:00:00,14247.0,21,18
2015-09-21 19:00:00,13856.0,21,19
2015-09-21 20:00:00,13408.0,21,20
2015-09-21 21:00:00,12766.0,21,21
2015-09-21 22:00:00,7355.0,21,22
2015-09-21 23:00:00,3602.0,21,23
2015-09-22 00:00:00,3553.9999999990687,22,0
2015-09-22 01:00:00,3495.0000000009313,22,1
2015-09-22 02:00:00,3443.9999999990687,22,2
2015-09-22 03:00:00,3575.0000000009313,22,3
2015-09-22 04:00:00,3584.0,22,4
2015-09-22 05:00:00,3484.0,22,5
2015-09-22 06:00:00,3535.0,22,6
2015-09-22 07:00:00,3729.0000000009313,22,7
2015-09-22 08:00:00,3671.9999999990687,22,8
2015-09-22 09:00:00,8635.0,22,9
2015-09-22 10:00:00,13886.0,22,10
2015-09-22 11:00:00,14902.000000000931,22,11
2015-09-22 12:00:00,15632.999999998137,22,12
2015-09-22 13:00:00,15207.000000000931,22,13
2015-09-22 14:00:00,4130.0,22,14
2015-09-22 15:00:00,8110.0,22,15
2015-09-22 16:00:00,16309.0,22,16
2015-09-22 17:00:00,15517.0,22,17
2015-09-22 18:00:00,14994.000000000931,22,18
2015-09-22 19:00:00,14939.999999999069,22,19
2015-09-22 20:00:00,13614.000000000931,22,20
2015-09-22 21:00:00,13709.999999999069,22,21
2015-09-22 22:00:00,10668.0,22,22
2015-09-22 23:00:00,9710.999999999069,22,23
2015-09-23 00:00:00,8675.0,23,0
2015-09-23 01:00:00,9260.000000000931,23,1
2015-09-23 02:00:00,8892.0,23,2
2015-09-23 03:00:00,8554.0,23,3
2015-09-23 04:00:00,8933.999999999069,23,4
2015-09-23 05:00:00,8549.000000000931,23,5
2015-09-23 06:00:00,8824.0,23,6
2015-09-23 07:00:00,8494.0,23,7
2015-09-23 08:00:00,9693.0,23,8
2015-09-23 09:00:00,9714.999999999069,23,9
2015-09-23 10:00:00,11563.000000000931,23,10
2015-09-23 11:00:00,12941.999999999069,23,11
2015-09-23 12:00:00,14234.000000000931,23,12
2015-09-23 13:00:00,13313.0,23,13
2015-09-23 14:00:00,13955.0,23,14
2015-09-23 15:00:00,14910.0,23,15
2015-09-23 16:00:00,14359.0,23,16
2015-09-23 17:00:00,14598.999999999069,23,17
2015-09-23 18:00:00,12526.000000001863,23,18
2015-09-23 19:00:00,12632.999999999069,23,19
2015-09-23 20:00:00,11300.0,23,20
2015-09-23 21:00:00,11921.0,23,21
2015-09-23 22:00:00,7459.0,23,22
2015-09-23 23:00:00,2810.9999999990687,23,23
2015-09-24 00:00:00,2835.0,24,0
2015-09-24 01:00:00,2844.0,24,1
2015-09-24 02:00:00,2755.0,24,2
2015-09-24 03:00:00,2815.0000000009313,24,3
2015-09-24 04:00:00,2834.0,24,4
2015-09-24 05:00:00,2955.0,24,5
2015-09-24 06:00:00,2744.0,24,6
2015-09-24 07:00:00,2991.0,24,7
2015-09-24 08:00:00,2959.0000000009313,24,8
2015-09-24 09:00:00,6172.999999998137,24,9
2015-09-24 10:00:00,6842.000000001863,24,10
2015-09-24 11:00:00,11520.0,24,11
2015-09-24 12:00:00,14526.0,24,12
2015-09-24 13:00:00,14838.000000000931,24,13
2015-09-24 14:00:00,13539.999999999069,24,14
2015-09-24 15:00:00,15622.0,24,15
2015-09-24 16:00:00,12270.0,24,16
2015-09-24 17:00:00,15459.000000000931,24,17
2015-09-24 18:00:00,14050.0,24,18
2015-09-24 19:00:00,13991.0,24,19
2015-09-24 20:00:00,9040.0,24,20
2015-09-24 21:00:00,9630.0,24,21
2015-09-24 22:00:00,5669.999999999069,24,22
2015-09-24 23:00:00,3535.0000000009313,24,23
2015-09-25 00:00:00,3718.0000000009313,25,0
2015-09-25 01:00:00,3718.9999999990687,25,1
2015-09-25 02:00:00,3678.0,25,2
2015-09-25 03:00:00,3660.0,25,3
2015-09-25 04:00:00,3639.0,25,4
2015-09-25 05:00:00,3710.0,25,5
2015-09-25 06:00:00,3770.0,25,6
2015-09-25 07:00:00,3791.0,25,7
2015-09-25 08:00:00,3862.0000000009313,25,8
2015-09-25 09:00:00,7872.999999998137,25,9
2015-09-25 10:00:00,12640.0,25,10
2015-09-25 11:00:00,15288.0,25,11
2015-09-25 12:00:00,15543.999999999069,25,12
2015-09-25 13:00:00,7904.000000000931,25,13
2015-09-25 14:00:00,0.0,25,14
2015-09-25 15:00:00,16054.0,25,15
2015-09-25 16:00:00,15549.0,25,16
2015-09-25 17:00:00,15424.0,25,17
2015-09-25 18:00:00,15434.0,25,18
2015-09-25 19:00:00,14074.0,25,19
2015-09-25 20:00:00,13794.000000000931,25,20
2015-09-25 21:00:00,13970.0,25,21
2015-09-25 22:00:00,11330.0,25,22
2015-09-25 23:00:00,3621.9999999990687,25,23
2015-09-26 00:00:00,3635.0,26,0
