datetime,GF,day,hour
2016-02-03 03:00:00,2630.9999999925494,3,3
2016-02-03 04:00:00,2806.0000000037253,3,4
2016-02-03 05:00:00,2602.0,3,5
2016-02-03 06:00:00,2655.9999999981374,3,6
2016-02-03 07:00:00,2770.000000005588,3,7
2016-02-03 08:00:00,2904.0000000018626,3,8
2016-02-03 09:00:00,3753.999999994412,3,9
2016-02-03 10:00:00,6437.000000003725,3,10
2016-02-03 11:00:00,6215.999999998137,3,11
2016-02-03 12:00:00,6413.0,3,12
2016-02-03 13:00:00,2875.0,3,13
2016-02-03 14:00:00,2915.0000000018626,3,14
2016-02-03 15:00:00,2886.0,3,15
2016-02-03 16:00:00,2888.0000000018626,3,16
2016-02-03 17:00:00,2901.9999999981374,3,17
2016-02-03 18:00:00,2909.0000000037253,3,18
2016-02-03 19:00:00,2930.9999999962747,3,19
2016-02-03 20:00:00,2875.000000005588,3,20
2016-02-03 21:00:00,2935.999999994412,3,21
2016-02-03 22:00:00,4874.000000005588,3,22
2016-02-03 23:00:00,2699.999999990687,3,23
2016-02-04 00:00:00,2670.0000000037253,4,0
2016-02-04 01:00:00,2874.9999999962747,4,1
2016-02-04 02:00:00,2703.0000000074506,4,2
2016-02-04 03:00:00,2651.0,4,3
2016-02-04 04:00:00,2626.0000000037253,4,4
2016-02-04 05:00:00,2765.0,4,5
2016-02-04 06:00:00,2631.999999994412,4,6
2016-02-04 07:00:00,2816.0000000037253,4,7
2016-02-04 08:00:00,2823.9999999981374,4,8
2016-02-04 09:00:00,3323.0,4,9
2016-02-04 10:00:00,6043.0,4,10
2016-02-04 11:00:00,6468.0,4,11
2016-02-04 12:00:00,6553.0,4,12
2016-02-04 13:00:00,6574.0,4,13
2016-02-04 14:00:00,6504.000000001863,4,14
2016-02-04 15:00:00,6714.000000003725,4,15
2016-02-04 16:00:00,6589.999999988824,4,16
2016-02-04 17:00:00,6583.000000005588,4,17
2016-02-04 18:00:00,6846.0,4,18
2016-02-04 19:00:00,6724.0,4,19
2016-02-04 20:00:00,6396.000000001863,4,20
2016-02-04 21:00:00,6462.999999998137,4,21
2016-02-04 22:00:00,5964.999999998137,4,22
2016-02-04 23:00:00,3310.000000005588,4,23
2016-02-05 00:00:00,2754.9999999962747,5,0
2016-02-05 01:00:00,2836.9999999962747,5,1
2016-02-05 02:00:00,2748.0000000037253,5,2
2016-02-05 03:00:00,2684.9999999962747,5,3
2016-02-05 04:00:00,2699.0000000074506,5,4
2016-02-05 05:00:00,2675.9999999962747,5,5
2016-02-05 06:00:00,2814.0000000037253,5,6
2016-02-05 07:00:00,2887.9999999925494,5,7
2016-02-05 08:00:00,2839.0000000130385,5,8
2016-02-05 09:00:00,4946.999999990687,5,9
2016-02-05 10:00:00,6508.000000003725,5,10
2016-02-05 11:00:00,6572.999999992549,5,11
2016-02-05 12:00:00,6491.000000003725,5,12
2016-02-05 13:00:00,6730.999999998137,5,13
2016-02-05 14:00:00,6796.999999998137,5,14
2016-02-05 15:00:00,6464.000000007451,5,15
2016-02-05 16:00:00,6574.999999996275,5,16
2016-02-05 17:00:00,6606.000000001863,5,17
2016-02-05 18:00:00,6681.0,5,18
2016-02-05 19:00:00,6505.999999998137,5,19
2016-02-05 20:00:00,6533.999999996275,5,20
2016-02-05 21:00:00,5685.000000001863,5,21
2016-02-05 22:00:00,5105.000000001863,5,22
2016-02-05 23:00:00,3058.9999999962747,5,23
2016-02-06 00:00:00,2800.000000005588,6,0
2016-02-06 01:00:00,2762.0000000018626,6,1
2016-02-06 02:00:00,2851.9999999962747,6,2
2016-02-06 03:00:00,2849.0,6,3
2016-02-06 04:00:00,2760.0,6,4
2016-02-06 05:00:00,2762.0,6,5
2016-02-06 06:00:00,2763.9999999962747,6,6
2016-02-06 07:00:00,2960.000000005588,6,7
2016-02-06 08:00:00,3180.9999999981374,6,8
2016-02-06 09:00:00,6127.0,6,9
2016-02-06 10:00:00,5731.0,6,10
2016-02-06 11:00:00,5629.0,6,11
2016-02-06 12:00:00,6384.000000003725,6,12
2016-02-06 13:00:00,6835.999999996275,6,13
2016-02-06 14:00:00,6889.000000001863,6,14
2016-02-06 15:00:00,6705.999999994412,6,15
2016-02-06 16:00:00,7036.000000007451,6,16
2016-02-06 17:00:00,6643.999999996275,6,17
2016-02-06 18:00:00,6583.0,6,18
2016-02-06 19:00:00,6780.999999996275,6,19
2016-02-06 20:00:00,6615.000000007451,6,20
2016-02-06 21:00:00,6520.0,6,21
2016-02-06 22:00:00,6329.999999992549,6,22
2016-02-06 23:00:00,4730.000000007451,6,23
2016-02-07 00:00:00,2894.9999999925494,7,0
2016-02-07 01:00:00,2906.0000000037253,7,1
2016-02-07 02:00:00,2811.0,7,2
2016-02-07 03:00:00,2890.0000000037253,7,3
2016-02-07 04:00:00,2847.9999999925494,7,4
2016-02-07 05:00:00,2757.0000000074506,7,5
2016-02-07 06:00:00,2771.999999990687,7,6
2016-02-07 07:00:00,2973.0000000018626,7,7
2016-02-07 08:00:00,2974.0000000037253,7,8
2016-02-07 09:00:00,4713.999999996275,7,9
2016-02-07 10:00:00,6410.000000001863,7,10
2016-02-07 11:00:00,6455.000000001863,7,11
2016-02-07 12:00:00,6821.999999998137,7,12
2016-02-07 13:00:00,6730.999999994412,7,13
2016-02-07 14:00:00,6983.000000011176,7,14
2016-02-07 15:00:00,6784.999999998137,7,15
2016-02-07 16:00:00,6816.999999998137,7,16
2016-02-07 17:00:00,7367.000000003725,7,17
2016-02-07 18:00:00,2933.999999994412,7,18
2016-02-07 19:00:00,7237.000000001863,7,19
2016-02-07 20:00:00,5210.0,7,20
2016-02-07 21:00:00,3187.0,7,21
2016-02-07 22:00:00,3073.9999999925494,7,22
2016-02-07 23:00:00,3005.000000005588,7,23
2016-02-08 00:00:00,2984.9999999981374,8,0
2016-02-08 01:00:00,2928.000000005588,8,1
2016-02-08 02:00:00,2910.9999999981374,8,2
2016-02-08 03:00:00,2860.9999999962747,8,3
2016-02-08 04:00:00,3022.0000000018626,8,4
2016-02-08 05:00:00,2856.0000000018626,8,5
2016-02-08 06:00:00,2867.0,8,6
2016-02-08 07:00:00,2939.000000005588,8,7
2016-02-08 08:00:00,3080.999999994412,8,8
2016-02-08 09:00:00,2979.9999999962747,8,9
2016-02-08 10:00:00,3110.0,8,10
2016-02-08 11:00:00,3119.0000000074506,8,11
2016-02-08 12:00:00,3188.9999999925494,8,12
2016-02-08 13:00:00,3243.0000000037253,8,13
2016-02-08 14:00:00,3167.0,8,14
2016-02-08 15:00:00,3244.0,8,15
2016-02-08 16:00:00,3259.0000000037253,8,16
2016-02-08 17:00:00,4870.999999990687,8,17
2016-02-08 18:00:00,4129.000000005588,8,18
2016-02-08 19:00:00,3117.0,8,19
2016-02-08 20:00:00,3044.0,8,20
2016-02-08 21:00:00,3129.0000000037253,8,21
2016-02-08 22:00:00,3014.0000000037253,8,22
2016-02-08 23:00:00,2814.9999999925494,8,23
2016-02-09 00:00:00,2797.0,9,0
2016-02-09 01:00:00,2835.0,9,1
2016-02-09 02:00:00,2811.0,9,2
2016-02-09 03:00:00,2754.9999999962747,9,3
2016-02-09 04:00:00,2787.0000000074506,9,4
2016-02-09 05:00:00,2859.9999999962747,9,5
2016-02-09 06:00:00,2695.9999999962747,9,6
2016-02-09 07:00:00,2891.0000000037253,9,7
2016-02-09 08:00:00,2868.9999999981374,9,8
2016-02-09 09:00:00,3018.0000000018626,9,9
2016-02-09 10:00:00,3048.0,9,10
2016-02-09 11:00:00,3034.999999994412,9,11
2016-02-09 12:00:00,3068.000000005588,9,12
2016-02-09 13:00:00,3252.0,9,13
2016-02-09 14:00:00,3137.0,9,14
2016-02-09 15:00:00,3186.0,9,15
2016-02-09 16:00:00,3192.0000000037253,9,16
2016-02-09 17:00:00,3211.0,9,17
2016-02-09 18:00:00,3171.9999999962747,9,18
2016-02-09 19:00:00,3215.0000000037253,9,19
2016-02-09 20:00:00,3102.9999999962747,9,20
2016-02-09 21:00:00,3158.0,9,21
2016-02-09 22:00:00,3131.0,9,22
2016-02-09 23:00:00,2963.0,9,23
2016-02-10 00:00:00,2919.0,10,0
2016-02-10 01:00:00,2879.0,10,1
2016-02-10 02:00:00,3001.9999999962747,10,2
2016-02-10 03:00:00,2896.0000000037253,10,3
2016-02-10 04:00:00,2909.0000000037253,10,4
2016-02-10 05:00:00,2851.9999999962747,10,5
2016-02-10 06:00:00,3032.0,10,6
2016-02-10 07:00:00,2999.0,10,7
2016-02-10 08:00:00,2990.0,10,8
2016-02-10 09:00:00,2984.0,10,9
2016-02-10 10:00:00,3140.0000000018626,10,10
2016-02-10 11:00:00,3001.9999999981374,10,11
2016-02-10 12:00:00,3032.0,10,12
2016-02-10 13:00:00,3057.0,10,13
2016-02-10 14:00:00,3165.0000000037253,10,14
2016-02-10 15:00:00,3078.9999999962747,10,15
2016-02-10 16:00:00,3042.0000000018626,10,16
2016-02-10 17:00:00,3012.9999999981374,10,17
2016-02-10 18:00:00,3190.0,10,18
2016-02-10 19:00:00,3079.0,10,19
2016-02-10 20:00:00,2995.0000000018626,10,20
2016-02-10 21:00:00,3068.999999994412,10,21
2016-02-10 22:00:00,3056.0000000037253,10,22
2016-02-10 23:00:00,2947.0000000037253,10,23
2016-02-11 00:00:00,2930.9999999962747,11,0
2016-02-11 01:00:00,2912.0,11,1
2016-02-11 02:00:00,2934.9999999962747,11,2
2016-02-11 03:00:00,2966.0000000074506,11,3
2016-02-11 04:00:00,2822.0,11,4
2016-02-11 05:00:00,2851.9999999925494,11,5
2016-02-11 06:00:00,2877.000000005588,11,6
2016-02-11 07:00:00,3133.0,11,7
2016-02-11 08:00:00,2980.9999999962747,11,8
2016-02-11 09:00:00,2992.0000000018626,11,9
2016-02-11 10:00:00,3060.9999999962747,11,10
2016-02-11 11:00:00,3170.0,11,11
2016-02-11 12:00:00,3094.0000000037253,11,12
2016-02-11 13:00:00,3139.0,11,13
2016-02-11 14:00:00,3217.0,11,14
2016-02-11 15:00:00,3283.9999999981374,11,15
2016-02-11 16:00:00,3211.0000000018626,11,16
2016-02-11 17:00:00,3204.0000000037253,11,17
2016-02-11 18:00:00,3230.999999990687,11,18
2016-02-11 19:00:00,3266.0,11,19
2016-02-11 20:00:00,3174.000000005588,11,20
2016-02-11 21:00:00,3213.9999999962747,11,21
2016-02-11 22:00:00,3177.0000000037253,11,22
2016-02-11 23:00:00,3065.0,11,23
2016-02-12 00:00:00,2930.0,12,0
2016-02-12 01:00:00,2972.0000000037253,12,1
2016-02-12 02:00:00,3009.9999999962747,12,2
2016-02-12 03:00:00,3073.0000000037253,12,3
2016-02-12 04:00:00,3060.999999990687,12,4
2016-02-12 05:00:00,3018.000000009313,12,5
2016-02-12 06:00:00,3024.9999999962747,12,6
2016-02-12 07:00:00,3132.0000000037253,12,7
2016-02-12 08:00:00,3826.999999990687,12,8
2016-02-12 09:00:00,5687.000000001863,12,9
2016-02-12 10:00:00,8263.00000000745,12,10
2016-02-12 11:00:00,8885.999999996275,12,11
2016-02-12 12:00:00,10176.999999998137,12,12
2016-02-12 13:00:00,4896.000000001863,12,13
2016-02-12 14:00:00,9555.000000001863,12,14
2016-02-12 15:00:00,4973.999999996275,12,15
2016-02-12 16:00:00,5036.000000003725,12,16
2016-02-12 17:00:00,4473.999999998137,12,17
2016-02-12 18:00:00,4405.999999996275,12,18
2016-02-12 19:00:00,8832.000000003725,12,19
2016-02-12 20:00:00,7792.999999996275,12,20
2016-02-12 21:00:00,7306.000000001863,12,21
2016-02-12 22:00:00,5172.000000001863,12,22
2016-02-12 23:00:00,3509.0,12,23
2016-02-13 00:00:00,3658.9999999962747,13,0
2016-02-13 01:00:00,3518.0000000037253,13,1
2016-02-13 02:00:00,3543.0,13,2
2016-02-13 03:00:00,3457.9999999962747,13,3
2016-02-13 04:00:00,3505.0000000074506,13,4
2016-02-13 05:00:00,3517.9999999962747,13,5
2016-02-13 06:00:00,3360.9999999981374,13,6
2016-02-13 07:00:00,3716.0000000037253,13,7
2016-02-13 08:00:00,4938.999999992549,13,8
2016-02-13 09:00:00,7239.000000001863,13,9
2016-02-13 10:00:00,6333.0,13,10
2016-02-13 11:00:00,6996.000000003725,13,11
2016-02-13 12:00:00,2799.0,13,12
2016-02-13 13:00:00,9893.000000013039,13,13
2016-02-13 14:00:00,13194.999999990687,13,14
2016-02-13 15:00:00,8155.000000001863,13,15
2016-02-13 16:00:00,12372.999999998137,13,16
2016-02-13 17:00:00,10379.0,13,17
2016-02-13 18:00:00,9672.000000003725,13,18
2016-02-13 19:00:00,4896.999999998137,13,19
2016-02-13 20:00:00,10700.000000009313,13,20
2016-02-13 21:00:00,9165.999999996275,13,21
2016-02-13 22:00:00,8101.0,13,22
2016-02-13 23:00:00,4695.000000003725,13,23
2016-02-14 00:00:00,3591.9999999925494,14,0
2016-02-14 01:00:00,3662.0000000037253,14,1
2016-02-14 02:00:00,3567.0,14,2
2016-02-14 03:00:00,3552.999999990687,14,3
2016-02-14 04:00:00,3640.000000009313,14,4
2016-02-14 05:00:00,3659.0,14,5
2016-02-14 06:00:00,3619.9999999962747,14,6
2016-02-14 07:00:00,3666.000000005588,14,7
2016-02-14 08:00:00,4900.999999998137,14,8
2016-02-14 09:00:00,8727.000000001863,14,9
2016-02-14 10:00:00,9319.0,14,10
2016-02-14 11:00:00,9434.999999994412,14,11
2016-02-14 12:00:00,9677.0,14,12
2016-02-14 13:00:00,9508.000000005588,14,13
2016-02-14 14:00:00,9740.999999998137,14,14
2016-02-14 15:00:00,9144.0,14,15
2016-02-14 16:00:00,8983.999999998137,14,16
2016-02-14 17:00:00,4000.9999999962747,14,17
2016-02-14 18:00:00,8954.000000003725,14,18
2016-02-14 19:00:00,8272.000000001863,14,19
2016-02-14 20:00:00,7870.000000003725,14,20
2016-02-14 21:00:00,8132.999999992549,14,21
2016-02-14 22:00:00,4412.999999992549,14,22
2016-02-14 23:00:00,3556.000000014901,14,23
2016-02-15 00:00:00,3452.9999999962747,15,0
2016-02-15 01:00:00,3487.9999999925494,15,1
2016-02-15 02:00:00,3621.0000000074506,15,2
2016-02-15 03:00:00,3503.9999999962747,15,3
2016-02-15 04:00:00,3336.9999999962747,15,4
2016-02-15 05:00:00,3372.000000011176,15,5
2016-02-15 06:00:00,3444.999999988824,15,6
2016-02-15 07:00:00,3484.0,15,7
2016-02-15 08:00:00,3494.0,15,8
2016-02-15 09:00:00,4997.000000007451,15,9
2016-02-15 10:00:00,7026.999999992549,15,10
2016-02-15 11:00:00,6995.000000003725,15,11
2016-02-15 12:00:00,6825.0,15,12
2016-02-15 13:00:00,6608.999999996275,15,13
2016-02-15 14:00:00,6734.000000003725,15,14
2016-02-15 15:00:00,6687.000000001863,15,15
2016-02-15 16:00:00,6431.999999990687,15,16
2016-02-15 17:00:00,6714.000000009313,15,17
2016-02-15 18:00:00,6515.999999994412,15,18
2016-02-15 19:00:00,6826.000000001863,15,19
2016-02-15 20:00:00,6602.000000003725,15,20
2016-02-15 21:00:00,6403.0,15,21
2016-02-15 22:00:00,3419.0000000018626,15,22
2016-02-15 23:00:00,2939.9999999962747,15,23
2016-02-16 00:00:00,2844.0,16,0
2016-02-16 01:00:00,2800.9999999962747,16,1
2016-02-16 02:00:00,2856.0,16,2
2016-02-16 03:00:00,2951.0000000074506,16,3
2016-02-16 04:00:00,2827.9999999962747,16,4
2016-02-16 05:00:00,2768.0,16,5
2016-02-16 06:00:00,2777.0,16,6
2016-02-16 07:00:00,3003.9999999962747,16,7
2016-02-16 08:00:00,2972.0,16,8
2016-02-16 09:00:00,2906.0000000018626,16,9
2016-02-16 10:00:00,4301.000000001863,16,10
2016-02-16 11:00:00,6974.999999992549,16,11
2016-02-16 12:00:00,6961.000000007451,16,12
2016-02-16 13:00:00,7023.999999996275,16,13
2016-02-16 14:00:00,6933.000000011176,16,14
2016-02-16 15:00:00,7582.999999992549,16,15
2016-02-16 16:00:00,6789.999999996275,16,16
2016-02-16 17:00:00,7294.000000007451,16,17
2016-02-16 18:00:00,7103.999999992549,16,18
2016-02-16 19:00:00,6638.000000001863,16,19
2016-02-16 20:00:00,6609.000000001863,16,20
2016-02-16 21:00:00,6277.0,16,21
2016-02-16 22:00:00,3318.0,16,22
2016-02-16 23:00:00,2775.9999999962747,16,23
2016-02-17 00:00:00,2938.0000000037253,17,0
2016-02-17 01:00:00,2717.0,17,1
2016-02-17 02:00:00,2791.9999999981374,17,2
2016-02-17 03:00:00,2717.0000000018626,17,3
2016-02-17 04:00:00,2964.0,17,4
2016-02-17 05:00:00,2722.0,17,5
2016-02-17 06:00:00,2759.0000000037253,17,6
2016-02-17 07:00:00,2812.999999990687,17,7
2016-02-17 08:00:00,3077.000000009313,17,8
2016-02-17 09:00:00,3579.9999999962747,17,9
2016-02-17 10:00:00,6088.0,17,10
2016-02-17 11:00:00,6431.000000005588,17,11
2016-02-17 12:00:00,6525.999999994412,17,12
2016-02-17 13:00:00,6620.0,17,13
2016-02-17 14:00:00,6747.999999996275,17,14
2016-02-17 15:00:00,6650.000000003725,17,15
2016-02-17 16:00:00,6687.999999994412,17,16
2016-02-17 17:00:00,6323.000000005588,17,17
2016-02-17 18:00:00,6839.0,17,18
2016-02-17 19:00:00,6672.0,17,19
2016-02-17 20:00:00,6330.000000003725,17,20
2016-02-17 21:00:00,6171.0,17,21
2016-02-17 22:00:00,3049.9999999962747,17,22
2016-02-17 23:00:00,2592.0,17,23
2016-02-18 00:00:00,2630.9999999962747,18,0
2016-02-18 01:00:00,2735.0000000037253,18,1
2016-02-18 02:00:00,2582.0,18,2
2016-02-18 03:00:00,2534.0,18,3
2016-02-18 04:00:00,2595.9999999925494,18,4
2016-02-18 05:00:00,2688.0000000074506,18,5
2016-02-18 06:00:00,2600.0,18,6
2016-02-18 07:00:00,2785.0,18,7
2016-02-18 08:00:00,2715.0,18,8
2016-02-18 09:00:00,3401.0,18,9
2016-02-18 10:00:00,5995.999999996275,18,10
2016-02-18 11:00:00,6085.000000001863,18,11
2016-02-18 12:00:00,6103.000000005588,18,12
2016-02-18 13:00:00,6505.999999996275,18,13
2016-02-18 14:00:00,6378.999999996275,18,14
2016-02-18 15:00:00,6300.0,18,15
2016-02-18 16:00:00,6206.000000005588,18,16
2016-02-18 17:00:00,6387.000000001863,18,17
2016-02-18 18:00:00,6224.999999996275,18,18
2016-02-18 19:00:00,6041.999999996275,18,19
2016-02-18 20:00:00,5409.000000003725,18,20
2016-02-18 21:00:00,5982.0,18,21
2016-02-18 22:00:00,5437.999999992549,18,22
2016-02-18 23:00:00,2900.0000000037253,18,23
2016-02-19 00:00:00,2602.9999999962747,19,0
2016-02-19 01:00:00,2660.000000011176,19,1
2016-02-19 02:00:00,2715.9999999962747,19,2
2016-02-19 03:00:00,2599.9999999962747,19,3
2016-02-19 04:00:00,2615.0000000037253,19,4
2016-02-19 05:00:00,2538.0000000037253,19,5
2016-02-19 06:00:00,2793.999999994412,19,6
2016-02-19 07:00:00,2753.000000005588,19,7
2016-02-19 08:00:00,2742.9999999962747,19,8
2016-02-19 09:00:00,3707.9999999981374,19,9
2016-02-19 10:00:00,6137.000000005588,19,10
2016-02-19 11:00:00,6313.0,19,11
2016-02-19 12:00:00,6202.0,19,12
2016-02-19 13:00:00,5996.999999996275,19,13
2016-02-19 14:00:00,6399.000000003725,19,14
2016-02-19 15:00:00,6088.999999994412,19,15
2016-02-19 16:00:00,6247.000000001863,19,16
2016-02-19 17:00:00,6720.0,19,17
2016-02-19 18:00:00,6676.0,19,18
2016-02-19 19:00:00,6361.0,19,19
2016-02-19 20:00:00,6248.0,19,20
2016-02-19 21:00:00,5476.000000003725,19,21
2016-02-19 22:00:00,3191.9999999962747,19,22
2016-02-19 23:00:00,2598.0000000074506,19,23
2016-02-20 00:00:00,2656.9999999925494,20,0
2016-02-20 01:00:00,2613.0,20,1
2016-02-20 02:00:00,2645.0,20,2
2016-02-20 03:00:00,2664.000000009313,20,3
2016-02-20 04:00:00,2590.9999999869615,20,4
2016-02-20 05:00:00,2588.0000000074506,20,5
2016-02-20 06:00:00,2647.0,20,6
2016-02-20 07:00:00,2836.9999999962747,20,7
2016-02-20 08:00:00,2900.0,20,8
2016-02-20 09:00:00,6195.999999996275,20,9
2016-02-20 10:00:00,5798.000000003725,20,10
2016-02-20 11:00:00,6352.000000003725,20,11
2016-02-20 12:00:00,7485.999999996275,20,12
2016-02-20 13:00:00,6890.000000007451,20,13
2016-02-20 14:00:00,6884.999999992549,20,14
2016-02-20 15:00:00,7321.000000003725,20,15
2016-02-20 16:00:00,6862.999999996275,20,16
2016-02-20 17:00:00,6932.999999998137,20,17
2016-02-20 18:00:00,7070.000000001863,20,18
2016-02-20 19:00:00,7084.999999996275,20,19
2016-02-20 20:00:00,7621.000000009313,20,20
2016-02-20 21:00:00,6932.999999994412,20,21
2016-02-20 22:00:00,4960.000000003725,20,22
2016-02-20 23:00:00,2869.9999999962747,20,23
2016-02-21 00:00:00,2757.0000000037253,21,0
2016-02-21 01:00:00,2712.9999999925494,21,1
2016-02-21 02:00:00,2660.0000000037253,21,2
2016-02-21 03:00:00,2768.9999999962747,21,3
2016-02-21 04:00:00,2756.0000000037253,21,4
2016-02-21 05:00:00,2677.0,21,5
2016-02-21 06:00:00,2653.000000005588,21,6
2016-02-21 07:00:00,2842.999999994412,21,7
2016-02-21 08:00:00,3295.9999999962747,21,8
2016-02-21 09:00:00,5964.000000009313,21,9
2016-02-21 10:00:00,6283.999999992549,21,10
2016-02-21 11:00:00,6331.000000001863,21,11
2016-02-21 12:00:00,6516.0,21,12
2016-02-21 13:00:00,6569.0,21,13
2016-02-21 14:00:00,6309.000000003725,21,14
2016-02-21 15:00:00,7008.999999988824,21,15
2016-02-21 16:00:00,6850.000000005588,21,16
2016-02-21 17:00:00,6973.000000005588,21,17
2016-02-21 18:00:00,6469.999999996275,21,18
2016-02-21 19:00:00,6524.0,21,19
2016-02-21 20:00:00,6475.0,21,20
2016-02-21 21:00:00,6391.0,21,21
2016-02-21 22:00:00,3764.0000000037253,21,22
2016-02-21 23:00:00,2661.9999999962747,21,23
2016-02-22 00:00:00,2840.0,22,0
2016-02-22 01:00:00,2648.0,22,1
2016-02-22 02:00:00,2613.9999999981374,22,2
2016-02-22 03:00:00,2698.9999999981374,22,3
2016-02-22 04:00:00,2747.0,22,4
2016-02-22 05:00:00,2671.0,22,5
2016-02-22 06:00:00,2742.000000005588,22,6
2016-02-22 07:00:00,2814.0000000018626,22,7
2016-02-22 08:00:00,2879.9999999962747,22,8
2016-02-22 09:00:00,4115.999999996275,22,9
2016-02-22 10:00:00,6248.000000003725,22,10
2016-02-22 11:00:00,6508.0,22,11
2016-02-22 12:00:00,6467.999999998137,22,12
2016-02-22 13:00:00,6437.000000001863,22,13
2016-02-22 14:00:00,6530.999999996275,22,14
2016-02-22 15:00:00,6632.999999998137,22,15
2016-02-22 16:00:00,6652.000000007451,22,16
2016-02-22 17:00:00,6463.0,22,17
2016-02-22 18:00:00,5204.999999998137,22,18
2016-02-22 19:00:00,2981.0,22,19
2016-02-22 20:00:00,2840.0,22,20
2016-02-22 21:00:00,3060.9999999981374,22,21
2016-02-22 22:00:00,2812.0000000018626,22,22
2016-02-22 23:00:00,2675.0,22,23
2016-02-23 00:00:00,2714.0,23,0
2016-02-23 01:00:00,2756.0,23,1
2016-02-23 02:00:00,2759.9999999962747,23,2
2016-02-23 03:00:00,2710.0,23,3
2016-02-23 04:00:00,2666.0000000074506,23,4
2016-02-23 05:00:00,2738.9999999962747,23,5
2016-02-23 06:00:00,2723.0000000037253,23,6
2016-02-23 07:00:00,2798.9999999962747,23,7
2016-02-23 08:00:00,2823.0000000018626,23,8
2016-02-23 09:00:00,3732.9999999981374,23,9
2016-02-23 10:00:00,6080.999999998137,23,10
2016-02-23 11:00:00,6174.000000001863,23,11
2016-02-23 12:00:00,6241.999999998137,23,12
2016-02-23 13:00:00,6787.000000003725,23,13
2016-02-23 14:00:00,6719.999999996275,23,14
2016-02-23 15:00:00,6423.000000001863,23,15
2016-02-23 16:00:00,6361.999999996275,23,16
2016-02-23 17:00:00,6506.000000001863,23,17
2016-02-23 18:00:00,6665.000000001863,23,18
2016-02-23 19:00:00,6716.0,23,19
2016-02-23 20:00:00,6527.999999998137,23,20
2016-02-23 21:00:00,6460.000000003725,23,21
2016-02-23 22:00:00,3892.9999999981374,23,22
2016-02-23 23:00:00,2730.0,23,23
2016-02-24 00:00:00,2680.0,24,0
2016-02-24 01:00:00,2612.9999999962747,24,1
2016-02-24 02:00:00,2808.0000000074506,24,2
2016-02-24 03:00:00,2621.0,24,3
2016-02-24 04:00:00,2660.0,24,4
2016-02-24 05:00:00,2568.9999999962747,24,5
2016-02-24 06:00:00,2847.9999999962747,24,6
2016-02-24 07:00:00,2762.0000000074506,24,7
2016-02-24 08:00:00,2872.9999999981374,24,8
2016-02-24 09:00:00,3237.9999999981374,24,9
2016-02-24 10:00:00,5721.000000001863,24,10
2016-02-24 11:00:00,6114.999999996275,24,11
2016-02-24 12:00:00,6231.000000001863,24,12
2016-02-24 13:00:00,6265.999999994412,24,13
2016-02-24 14:00:00,6387.000000009313,24,14
2016-02-24 15:00:00,6378.999999992549,24,15
