time,Temp,Radiation,Wind Speed[m/s],Wind Direction[deg],RH[%],PV,Wind Turbine1[W],Wind Turbine2[W],Wind Turbine3[W]
2015/9/1 0:00,27.00833333,0,0,106.75,88.25,0,0,0,0
2015/9/1 1:00,26.925,0,0,149,89.25,0,0,0,0
2015/9/1 2:00,26.575,0,0,160,91.91666667,0,0,0,0
2015/9/1 3:00,26.61666667,0,0,157.25,91.75,0,0,0,0
2015/9/1 4:00,26.9,0,0,152.25,91.25,0,0,0,0
2015/9/1 5:00,26.625,0,0,122.4166667,92.75,0,0,0,0
2015/9/1 6:00,26.65833333,3.833333333,0,105.0833333,91.75,3.333333333,0,0,0
2015/9/1 7:00,26.96666667,56.15,0.166666667,125.4166667,90.5,90,0,0,0
2015/9/1 8:00,27.70833333,178.25,0.333333333,112.5833333,87.25,305.3333333,0,0,0
2015/9/1 9:00,28.31666667,177.3833333,0.833333333,103.5,84.58333333,328.5,0,0,0
2015/9/1 10:00,28.39166667,213.0666667,1,157.5833333,84.75,390.1666667,0,0,0
2015/9/1 11:00,29.40833333,469.3833333,0.333333333,112.25,81.66666667,1113.166667,0,0,0
2015/9/1 12:00,29.875,267.75,1.166666667,128.9166667,77.83333333,515.5,0,0.55,0.966666667
2015/9/1 13:00,29.68333333,299.5,1.333333333,134.0833333,79.16666667,531.6666667,0,0,0.566666667
2015/9/1 14:00,29.58333333,230.4333333,1.333333333,122.8333333,80.5,427.6666667,0,0,0
2015/9/1 15:00,28.775,90.03333333,0.666666667,149.3333333,86.16666667,181.3333333,0,0,0
2015/9/1 16:00,28.35833333,81.76666667,0.5,129.75,87.91666667,160.3333333,0,0,0
2015/9/1 17:00,28.44166667,45.65,0.333333333,135.25,88,89.16666667,0,0,0
2015/9/1 18:00,28.425,5.933333333,0,104.5,87.66666667,11.83333333,0,0,0
2015/9/1 19:00,28.1,0,0.5,107.3333333,88,0,0,0,0
2015/9/1 20:00,27.8,0,0.333333333,106.5,88.08333333,0,0,0,0
2015/9/1 21:00,27.73333333,0,0.166666667,111.0833333,88.75,0,0,0,0
2015/9/1 22:00,27.575,0,0,121.6666667,89.58333333,0,0,0,0
2015/9/1 23:00,27.48333333,0,0.333333333,107.1666667,89.75,0,0,0,0
2015/9/2 0:00,27.35,0,0,115.9166667,90.5,0,0,0,0
2015/9/2 1:00,27.125,0,0.333333333,148.75,90.58333333,0,0,0,0
2015/9/2 2:00,27.08333333,0,0,205.4166667,92.25,0,0,0,0
2015/9/2 3:00,26.525,0,0,136.1666667,94.91666667,0,0,0,0
2015/9/2 4:00,26.3,0,0,171,96,0,0,0,0
2015/9/2 5:00,26.25,0,0,145,95.91666667,0,0,0,0
2015/9/2 6:00,26.30833333,2.283333333,0,119.1666667,95.16666667,1.833333333,0,0,0
2015/9/2 7:00,26.00833333,18.46666667,0.166666667,118.9166667,95,28.83333333,0,0,0
2015/9/2 8:00,25.86666667,23.23333333,0.333333333,168.1666667,93.16666667,42.5,0,0.95,1.75
2015/9/2 9:00,25.09166667,40.76666667,1.666666667,118.75,93.58333333,63.33333333,0,1.25,1.4
2015/9/2 10:00,25.35833333,122.4333333,0,129.75,94.58333333,236.6666667,0,0,0
2015/9/2 11:00,26.175,104.85,0,133.6666667,93.33333333,220.8333333,0,0.916666667,2.316666667
2015/9/2 12:00,25.64166667,96.81666667,1.5,107.1666667,91.16666667,224.5,0,0,0.35
2015/9/2 13:00,25.51666667,116.0166667,2,117.75,91.83333333,253.3333333,0,2.416666667,3.35
2015/9/2 14:00,25.69166667,181.5833333,0,173.6666667,92.25,423.1666667,0,0,0
2015/9/2 15:00,26.60833333,136.3833333,0.5,169.6666667,88.75,275.3333333,0,0,0
2015/9/2 16:00,26.55833333,103.3833333,0.666666667,105.8333333,89.33333333,178.6666667,0,0,0
2015/9/2 17:00,26.675,50.25,0.166666667,107.5833333,88.5,92.16666667,0,0,0
2015/9/2 18:00,26.43333333,6.366666667,0.333333333,122.5,89.16666667,12.83333333,0,0,0
2015/9/2 19:00,26.21666667,0,0,162,90,0,0,0,0
2015/9/2 20:00,25.91666667,0,0.166666667,125.5,90.58333333,0,0,0,0
2015/9/2 21:00,25.65,0,0,113.5,91.58333333,0,0,0,0
2015/9/2 22:00,25.6,0,0,133,92,0,0,0,0
2015/9/2 23:00,25.475,0,0,131.3333333,92.91666667,0,0,0,0
2015/9/3 0:00,25.38333333,0,0.166666667,123.4166667,92.41666667,0,0,0,0
2015/9/3 1:00,25.80833333,0,0,104,90.41666667,0,0,0,0
2015/9/3 2:00,25.69166667,0,0,109,90.5,0,0,0,0
2015/9/3 3:00,25.35,0,0,114,92.5,0,0,0,0
2015/9/3 4:00,25.3,0,0,106,93.25,0,0,0,0
2015/9/3 5:00,25.43333333,0,0,106,93.58333333,0,0,0,0
2015/9/3 6:00,25.63333333,20.31666667,0,173,93.25,33.66666667,0,0,0
2015/9/3 7:00,26.75833333,122.6,0,146.25,90.83333333,224.5,0,0,0
2015/9/3 8:00,28.66666667,197.1,0.166666667,134.8333333,83.83333333,339.6666667,0,0,0
2015/9/3 9:00,29.38333333,240.15,0.666666667,124.1666667,80.91666667,417.8333333,0,0,0
2015/9/3 10:00,29.70833333,212,1.833333333,115.9166667,80.33333333,416.8333333,0,0,0.25
2015/9/3 11:00,29.775,164.3833333,0.833333333,139.6666667,80.33333333,294,0,0,0
2015/9/3 12:00,29.89166667,205.05,0.333333333,160,80.5,384,0,0,0
2015/9/3 13:00,29.78333333,173.2833333,0.166666667,120.0833333,81.58333333,318.3333333,0,0,0
2015/9/3 14:00,29.95,256.8333333,0.666666667,139.6666667,80.08333333,480.3333333,0,0,0
2015/9/3 15:00,30.00833333,211.8166667,1.166666667,136.6666667,78.66666667,399.8333333,0,0,0
2015/9/3 16:00,29.75,127.7666667,0.833333333,137.9166667,80.66666667,241.3333333,0,0,0
2015/9/3 17:00,29.45833333,58.06666667,0.333333333,125.8333333,82.25,112.8333333,0,0,0
2015/9/3 18:00,28.93333333,4.916666667,0.333333333,114.5833333,84.33333333,10.16666667,0,0,0
2015/9/3 19:00,28.54166667,0,0.166666667,142.3333333,85.16666667,0,0,0,0
2015/9/3 20:00,28.04166667,0,0.333333333,126.3333333,87,0,0,0,0
2015/9/3 21:00,27.8,0,0,119.5,87.5,0,0,0,0
2015/9/3 22:00,27.44166667,0,0,118,89.08333333,0,0,0,0
2015/9/3 23:00,27.00833333,0,0,118,90.25,0,0,0,0
2015/9/4 0:00,26.81666667,0,0.166666667,118,90.41666667,0,0,0,0
2015/9/4 1:00,26.625,0,0,118,90.75,0,0,0,0
2015/9/4 2:00,26.86666667,0,0,116.4166667,90,0,0,0,0
2015/9/4 3:00,26.63333333,0,0,102.6666667,90.83333333,0,0,0,0
2015/9/4 4:00,26.30833333,0,0,102.9166667,91.75,0,0,0,0
2015/9/4 5:00,25.975,0,0,103,92.66666667,0,0,0,0
2015/9/4 6:00,25.65,13.61666667,0,103.9166667,93.75,22.66666667,0,0,0
2015/9/4 7:00,26.39166667,38.7,0,104,92.5,82.16666667,0,0,0
2015/9/4 8:00,28.10833333,60.71666667,0,167.5,86.66666667,127.5,0,0,0
2015/9/4 9:00,30.13333333,593.25,0.166666667,145.4166667,78.16666667,763.3333333,0,0,0
2015/9/4 10:00,31.825,630.9166667,0.166666667,153.6666667,70.58333333,1218,0,0,0
2015/9/4 11:00,32.1,643.5,1,147.4166667,69.16666667,986.3333333,0,0,0
2015/9/4 12:00,32.93333333,921.05,1,145.0833333,65.83333333,1459.5,0,0,0
2015/9/4 13:00,32.50833333,573.2666667,1.166666667,145.9166667,67.5,1114.333333,0,2.316666667,6
2015/9/4 14:00,31.175,330.95,2.166666667,120.4166667,71.33333333,560.1666667,0,1.366666667,2.533333333
2015/9/4 15:00,31.33333333,509.6333333,2,126.0833333,71.83333333,984,0,1.75,6.983333333
2015/9/4 16:00,31.45833333,455.0333333,1.666666667,125.8333333,72,927.6666667,0,0.333333333,4.466666667
2015/9/4 17:00,30.75833333,227.5333333,2.166666667,121,74.33333333,502.6666667,0,2.516666667,7.966666667
2015/9/4 18:00,29.675,17.46666667,2.166666667,140.5833333,79.91666667,54.16666667,0,0,0
2015/9/4 19:00,29.05833333,0,0.666666667,123.75,83.08333333,0,0,0,0
2015/9/4 20:00,28.54166667,0,1,116,86.58333333,0,0,0,0
2015/9/4 21:00,28.4,0,0.5,116.6666667,86.91666667,0,0,0,0
2015/9/4 22:00,28.29166667,0,0.666666667,109.25,86.58333333,0,0,0,0
2015/9/4 23:00,28.09166667,0,0.666666667,112.5,87.16666667,0,0,0,0
2015/9/5 0:00,27.71666667,0,0.166666667,119,88.5,0,0,0,0
2015/9/5 1:00,27.425,0,0,152.75,89.83333333,0,0,0,0
2015/9/5 2:00,27.13333333,0,0,127,90.66666667,0,0,0,0
2015/9/5 3:00,26.85833333,0,0,114.0833333,91.41666667,0,0,0,0
2015/9/5 4:00,26.55,0,0,116,92.08333333,0,0,0,0
2015/9/5 5:00,26.3,0,0,118.5833333,92.83333333,0,0,0,0
2015/9/5 6:00,26.15,15.88333333,0,143.25,92.83333333,25.83333333,0,0,0
2015/9/5 7:00,26.96666667,60.71666667,0,152.8333333,90.41666667,117.8333333,0,0,0
2015/9/5 8:00,28.74166667,111.5333333,0.166666667,144.5,83.75,212.1666667,0,0,0
2015/9/5 9:00,30.4,446.7166667,0.166666667,156.8333333,77.25,615,0,0,0
2015/9/5 10:00,31.59166667,412.1333333,0.166666667,222.1666667,72.5,604.1666667,0,0,0
2015/9/5 11:00,32.575,764.1333333,0.5,189.5833333,69.33333333,1374.333333,0,0,0
2015/9/5 12:00,32.38333333,560.0333333,0.333333333,138.25,67.58333333,1151.666667,0,0,0
2015/9/5 13:00,33.50833333,627.55,1.333333333,187.0833333,61.16666667,1067.166667,1.65,0,0
2015/9/5 14:00,33.68333333,768.4333333,1.666666667,213.0833333,61.08333333,1320.166667,23.65,0,1.383333333
2015/9/5 15:00,33.51666667,530.6,1.833333333,179.75,60.5,1029.833333,10.33333333,0,0.65
2015/9/5 16:00,33.325,392.3833333,0.666666667,201.5,61.16666667,832.3333333,14.96666667,0,0.483333333
2015/9/5 17:00,31.01666667,156.2666667,1.833333333,121.0833333,77.08333333,369,0,6,7.733333333
2015/9/5 18:00,29.94166667,11.11666667,0.833333333,141.0833333,80.25,38.16666667,0,1.983333333,2.55
2015/9/5 19:00,29.38333333,0,1.333333333,116.0833333,81.83333333,0,0,0,0.583333333
2015/9/5 20:00,28.8,0,0.666666667,117.1666667,84.91666667,0,0,0,0
2015/9/5 21:00,28.575,0,0.333333333,123.75,85.91666667,0,0,0,0
2015/9/5 22:00,28.40833333,0,0,130.5833333,86.91666667,0,0,0,0
2015/9/5 23:00,28.275,0,0,153.3333333,87.83333333,0,0,0,0
2015/9/6 0:00,28.08333333,0,0.166666667,151.5,88.16666667,0,0,0,0
2015/9/6 1:00,28.25833333,0,0.666666667,126.8333333,85.33333333,0,0,0,0
2015/9/6 2:00,28.06666667,0,0.333333333,151.5,86,0,0,0,0
2015/9/6 3:00,28.3,0,0.333333333,186.4166667,85.75,0,0,0,0
2015/9/6 4:00,28.55833333,0,0,209.3333333,84.75,0,0,0,0
2015/9/6 5:00,28.45,0,0.5,197.75,84.16666667,0,0,0,0
2015/9/6 6:00,28.45,16.25,0.333333333,210.9166667,85,25,0,0,0
2015/9/6 7:00,29.01666667,80.93333333,0.5,208.9166667,83.91666667,153.3333333,0.416666667,0,0
2015/9/6 8:00,29.66666667,105.7166667,1.666666667,219.5,79.75,211,11.53333333,0,0.65
2015/9/6 9:00,31.04166667,655.2666667,0.833333333,228.3333333,74.83333333,641.6666667,0,0,0
2015/9/6 10:00,31.95,758.1666667,0.666666667,142.4166667,72.08333333,868.6666667,0,0,0
2015/9/6 11:00,32.28333333,801.65,1,110.25,71.25,1286.833333,0,0,0
2015/9/6 12:00,33.25,843.7833333,0.666666667,104.6666667,67.25,1320.5,0,0,0
2015/9/6 13:00,33.88333333,855.05,1.166666667,189.6666667,64.08333333,1343.333333,5.933333333,0,0.6
2015/9/6 14:00,34.21666667,762.5166667,1.166666667,213.4166667,63.41666667,1565.333333,12.88333333,0,0.75
2015/9/6 15:00,34.525,591.1166667,0.666666667,183.75,62.41666667,1178.333333,2.683333333,0,0
2015/9/6 16:00,33.83333333,283.0166667,1.666666667,198.9166667,65.25,596.5,11.1,0,0
2015/9/6 17:00,31.58333333,101.1333333,2.333333333,118.25,76.91666667,240,0,4.033333333,2.966666667
2015/9/6 18:00,30.35,15.48333333,1.5,117.5,82.25,36.83333333,0,0.716666667,2.866666667
2015/9/6 19:00,29.9,0,0.666666667,142.0833333,83.91666667,0,0,0,0
2015/9/6 20:00,29.54166667,0,1,133.25,84.33333333,0,0,0,0
2015/9/6 21:00,29.41666667,0,1,125.5,84.08333333,0,0,0,0
2015/9/6 22:00,29.21666667,0,0.666666667,121.5,85.83333333,0,0,0,0
2015/9/6 23:00,29.06666667,0,0.666666667,137.4166667,87,0,0,0,0
2015/9/7 0:00,28.925,0,0,152.75,87.91666667,0,0,0,0
2015/9/7 1:00,28.91666667,0,0.333333333,155.75,87.25,0,0,0,0
2015/9/7 2:00,29.18333333,0,0.333333333,162.4166667,84.5,0,0,0,0
2015/9/7 3:00,29.375,0,0,189.1666667,84.16666667,0,0,0,0
2015/9/7 4:00,29.08333333,0,0.333333333,164,85.33333333,0,0,0,0
2015/9/7 5:00,28.775,0,0.166666667,124.75,86.33333333,0,0,0,0
2015/9/7 6:00,29.1,4.483333333,0.166666667,185.75,86.33333333,4.833333333,0,0,0
2015/9/7 7:00,29.425,6.2,0.333333333,208.4166667,86.25,7,0,0,0
2015/9/7 8:00,29.5,5.6,0.5,212.75,87.25,6.833333333,0,0,0
2015/9/7 9:00,29.46666667,6.016666667,0.5,207.75,87.16666667,9.5,0,0,0
2015/9/7 10:00,28.04166667,28.88333333,1,216.5833333,89.91666667,46,0.916666667,0,0
2015/9/7 11:00,27.10833333,105.4833333,0.333333333,194.5833333,91.41666667,195.8333333,0,0,0
2015/9/7 12:00,28.05,296.9833333,0.166666667,159.9166667,86.16666667,522.8333333,0,0,0
2015/9/7 13:00,29.20833333,341.2166667,0.166666667,176.75,81,700,0,0,0
2015/9/7 14:00,30.14166667,378.3333333,0.333333333,169.5833333,77.16666667,733.8333333,0,0,0
2015/9/7 15:00,30.39166667,142.25,0.333333333,224.75,75.91666667,278.5,0,0,0
2015/9/7 16:00,30.04166667,93.88333333,0.166666667,250.75,78,161.5,0,0,0
2015/9/7 17:00,29.39166667,60.43333333,0.333333333,170.25,81.41666667,119.6666667,0,0,0
2015/9/7 18:00,29.09166667,5.183333333,0,167.75,82.33333333,11.5,0,0,0
2015/9/7 19:00,28.45,0,0.166666667,127.3333333,82.25,0,0,0,0
2015/9/7 20:00,28.13333333,0,0.166666667,123.5,83.25,0,0,0,0
2015/9/7 21:00,28.04166667,0,0.166666667,145.75,84.41666667,0,0,0,0
2015/9/7 22:00,27.59166667,0,0.333333333,113.3333333,85.91666667,0,0,0,0
2015/9/7 23:00,27.53333333,0,0.166666667,125.6666667,85.08333333,0,0,0,0
2015/9/8 0:00,27.375,0,0.833333333,117,85.58333333,0,0,0,0
2015/9/8 1:00,26.98333333,0,0.166666667,162.5833333,86.58333333,0,0,0,0
2015/9/8 2:00,27.18333333,0,0.166666667,150.4166667,84.66666667,0,0,0,0
2015/9/8 3:00,27.39166667,0,0.833333333,209.3333333,78.91666667,0,1.1,0,0
2015/9/8 4:00,26.85833333,0,0.333333333,199.75,81.83333333,0,0,0,0
2015/9/8 5:00,26.30833333,0,0,140.5,85,0,0,0,0
2015/9/8 6:00,26.04166667,15.43333333,0,190.75,86.75,24.5,0,0,0
2015/9/8 7:00,26.98333333,83.18333333,0.166666667,148.75,83,145.6666667,0,0,0
2015/9/8 8:00,27.95,187.9,1,235.1666667,79.83333333,315.8333333,1,0,0
2015/9/8 9:00,28.85,306.5,0.5,180.8333333,75.66666667,531.6666667,0,0,0
2015/9/8 10:00,28.89166667,249.15,1.666666667,86.16666667,75.33333333,456,0,0,0
2015/9/8 11:00,29.29166667,392.8666667,1,134.9166667,71.75,715.5,0,0,0
2015/9/8 12:00,30.50833333,614.0166667,2,174.5,63.75,1228.666667,2.183333333,1.033333333,0.666666667
2015/9/8 13:00,30.80833333,723.8833333,2.166666667,202.6666667,59.41666667,1237.666667,5.733333333,1.15,1.533333333
2015/9/8 14:00,31.53333333,662.5666667,1,171,54.66666667,1288.666667,1.1,0,0.433333333
2015/9/8 15:00,31.56666667,544.0833333,1.666666667,152.6666667,54.5,1130.5,0,0.283333333,1.033333333
2015/9/8 16:00,31.375,368.5166667,2.5,122,51.83333333,820.1666667,0,0.416666667,1.766666667
2015/9/8 17:00,30.8,137.7,1.666666667,123,55,354,0,0,0
2015/9/8 18:00,29.16666667,8.05,1.333333333,131.6666667,66,26.66666667,0,0.35,2.016666667
2015/9/8 19:00,28.49166667,0,0.333333333,127.8333333,67.58333333,0,0,0,0
2015/9/8 20:00,28.35833333,0,0.166666667,165.75,66.25,0,0,0,0
2015/9/8 21:00,28.275,0,0.166666667,144.6666667,67.41666667,0,0,0,0
2015/9/8 22:00,27.725,0,0.5,111.4166667,72.83333333,0,0,0,0
2015/9/8 23:00,27.375,0,0.166666667,117.8333333,75.41666667,0,0,0,0
2015/9/9 0:00,26.79166667,0,0,130.5833333,78.33333333,0,0,0,0
2015/9/9 1:00,26.76666667,0,0.333333333,109.0833333,79.41666667,0,0,0,0
2015/9/9 2:00,26.8,0,0.166666667,105.4166667,80.75,0,0,0,0
2015/9/9 3:00,27.13333333,0,1.166666667,147.75,82,0,0,0,0
2015/9/9 4:00,27.15833333,0,1.166666667,150.0833333,82,0,0,0,0
2015/9/9 5:00,27.075,0,1.166666667,155.5,80.41666667,0,0,0,0
2015/9/9 6:00,26.95,17.66666667,0.333333333,175.8333333,77,26.33333333,0,0,0
2015/9/9 7:00,27.14166667,67.71666667,0.833333333,180.6666667,75.66666667,127.3333333,0,0,0
2015/9/9 8:00,28.075,161.4166667,0.5,248.4166667,71.75,236.6666667,4.25,0.3,0
2015/9/9 9:00,29.00833333,603,2.833333333,211,66.66666667,835,0,0,0
2015/9/9 10:00,29.71666667,759.2,0.833333333,135.5833333,63.83333333,1250.166667,0,0,0
2015/9/9 11:00,30.33333333,774.3833333,1.333333333,293.6666667,60.75,1297.333333,5.433333333,1.483333333,1.033333333
2015/9/9 12:00,30.91666667,745.2666667,2,234.4166667,58.83333333,1337.666667,10.05,2.466666667,2
2015/9/9 13:00,30.88333333,494.3666667,2.333333333,155.8333333,58.5,1127.5,0,0.25,0.333333333
2015/9/9 14:00,31.43333333,715.7333333,0.833333333,87.66666667,54.58333333,1339.166667,0,0,0
2015/9/9 15:00,31.73333333,546.3666667,1.5,168.4166667,54.33333333,1149.666667,0,0,0
2015/9/9 16:00,31.25,333.2333333,1.833333333,115.5833333,58.66666667,732.5,0,0,1.216666667
2015/9/9 17:00,30.475,108.85,2.333333333,100,61.08333333,276.8333333,0,3.433333333,7.133333333
2015/9/9 18:00,29.23333333,7.733333333,2.5,103.1666667,66.58333333,22.66666667,0,0.666666667,3.45
2015/9/9 19:00,28.19166667,0,1,128.0833333,73.66666667,0,0,0,0
2015/9/9 20:00,27.875,0,2,113.6666667,75.83333333,0,0,0,0
2015/9/9 21:00,27.96666667,0,0.833333333,133.4166667,73.16666667,0,0,0,0
2015/9/9 22:00,28.03333333,0,0.666666667,101.3333333,71,0,0,0,0
2015/9/9 23:00,27.89166667,0,1,107.75,72.08333333,0,0,0,0
2015/9/10 0:00,27.625,0,0.666666667,102.4166667,73,0,0,0,0
2015/9/10 1:00,27.08333333,0,0.666666667,109.8333333,75.41666667,0,0,0,0
2015/9/10 2:00,26.86666667,0,0.5,109.9166667,77,0,0,0,0
2015/9/10 3:00,26.425,0,0,122.1666667,79.75,0,0,0,0
2015/9/10 4:00,26.15833333,0,0.666666667,133.8333333,80.5,0,0,0,0
2015/9/10 5:00,25.84166667,0,0.5,115.0833333,81.41666667,0,0,0,0
2015/9/10 6:00,26.25,17.3,0,117.1666667,78.75,24,0,0,0
2015/9/10 7:00,26.81666667,84.13333333,0,185,77.33333333,144.1666667,0,0,0
2015/9/10 8:00,27.79166667,193.8666667,0.166666667,207,75.75,344,0,0,0
2015/9/10 9:00,28.65833333,362.0333333,0.833333333,214,74.16666667,611.3333333,0,0,0
2015/9/10 10:00,29.46666667,642.5166667,2,252.0833333,70.91666667,1034.166667,3.516666667,0,0
2015/9/10 11:00,30.275,820.55,2.166666667,114.6666667,66.83333333,1513,0,0,0.383333333
2015/9/10 12:00,31.075,881.75,0.666666667,209.3333333,61.91666667,1651.833333,4.1,0,0
2015/9/10 13:00,31.46666667,826.0833333,2.166666667,226,58,1601.166667,4.083333333,1.233333333,0
2015/9/10 14:00,31.85833333,713.7166667,1,193.75,55.08333333,1440.5,0,0,0
2015/9/10 15:00,31.78333333,519.7166667,1.666666667,262.0833333,56.58333333,1145.333333,0,0,0
2015/9/10 16:00,31.05,311.7166667,2.666666667,101.8333333,58.5,718.1666667,0,0.45,5.25
2015/9/10 17:00,30.34166667,110.0666667,2.166666667,114,60.75,281.5,0,0,1.116666667
2015/9/10 18:00,29.175,8.4,1.833333333,121.5833333,63.08333333,22.83333333,0,0,1.766666667
2015/9/10 19:00,28.35,0,0.833333333,134.25,66.33333333,0,0,0,0
2015/9/10 20:00,27.775,0,1.166666667,126,70.58333333,0,0,0,0
2015/9/10 21:00,27.475,0,0.5,136.3333333,73.16666667,0,0,0,0
2015/9/10 22:00,27.2,0,0.166666667,130.3333333,73.41666667,0,0,0,0
2015/9/10 23:00,27.01666667,0,0.166666667,122.75,74.33333333,0,0,0,0
2015/9/11 0:00,27.03333333,0,0.333333333,110.0833333,76.08333333,0,0,0,0
2015/9/11 1:00,26.9,0,0,136,79.25,0,0,0,0
2015/9/11 2:00,26.475,0,0,141.6666667,81.58333333,0,0,0,0
2015/9/11 3:00,26.50833333,0,0,155.5833333,82.58333333,0,0,0,0
2015/9/11 4:00,26.41666667,0,0,156,83.16666667,0,0,0,0
2015/9/11 5:00,26.7,0,0.166666667,165,81.91666667,0,0,0,0
2015/9/11 6:00,26.50833333,18.33333333,0,163.25,82.66666667,23.33333333,0,0,0
2015/9/11 7:00,26.675,93.91666667,0,127.8333333,81.75,156.3333333,0,0,0
2015/9/11 8:00,27.84166667,194.2333333,0.5,120.3333333,79.58333333,344.5,0,0,0
2015/9/11 9:00,28.65,259.45,0.666666667,176.6666667,76.66666667,448.8333333,0,0,0
2015/9/11 10:00,29.1,278.5833333,0.333333333,120,73.16666667,501.8333333,0,0,0
2015/9/11 11:00,29.96666667,656.2166667,1,160.3333333,69.41666667,1195.666667,0,0,0
2015/9/11 12:00,30.04166667,326.3833333,2.333333333,153.25,69.41666667,724.6666667,0,1.183333333,1.083333333
2015/9/11 13:00,30.35,400.8166667,1,119.5833333,67.91666667,623,0,0,1.133333333
2015/9/11 14:00,30.775,469.05,1.666666667,145,66,1067.333333,0,0,0.45
2015/9/11 15:00,30.80833333,234.9666667,1.833333333,153.9166667,63.66666667,470.3333333,0,0,0
2015/9/11 16:00,30.3,213.7333333,2.833333333,93.66666667,65.75,578,0,0,2.45
2015/9/11 17:00,29.63333333,93.25,2.666666667,115.0833333,70,237.3333333,0,0,0.9
2015/9/11 18:00,28.53333333,6.2,1.833333333,111.1666667,74.16666667,15.66666667,0,0,0.9
2015/9/11 19:00,27.66666667,0,0.666666667,129.8333333,76.08333333,0,0,0,0
2015/9/11 20:00,27.30833333,0,0.166666667,122.5833333,77.75,0,0,0,0
2015/9/11 21:00,27.025,0,0.666666667,120.6666667,78.75,0,0,0,0
2015/9/11 22:00,26.83333333,0,0,162.1666667,79.16666667,0,0,0,0
2015/9/11 23:00,26.74166667,0,0,130.4166667,79.16666667,0,0,0,0
2015/9/12 0:00,26.39166667,0,0,166.1666667,81.08333333,0,0,0,0
2015/9/12 1:00,25.95833333,0,0,132.25,83.33333333,0,0,0,0
2015/9/12 2:00,25.9,0,0,171.5833333,83.66666667,0,0,0,0
2015/9/12 3:00,26.00833333,0,0,140.9166667,84.08333333,0,0,0,0
2015/9/12 4:00,25.95,0,0,162.8333333,84.25,0,0,0,0
2015/9/12 5:00,25.64166667,0,0,117.3333333,85.5,0,0,0,0
2015/9/12 6:00,25.33333333,17.81666667,0,142.9166667,86.58333333,25.83333333,0,0,0
2015/9/12 7:00,25.95,87.71666667,0,160.0833333,85.41666667,154,0,0,0
2015/9/12 8:00,27.25833333,193.5333333,0,181.9166667,80.91666667,334.6666667,0,0,0
2015/9/12 9:00,27.95833333,284.95,0.166666667,138,78.33333333,447.3333333,0,0,0
2015/9/12 10:00,29.56666667,638.0666667,0.166666667,151.5833333,72.91666667,1089,0,0,0
2015/9/12 11:00,30.4,586.35,0.666666667,206.0833333,68.91666667,1015.166667,0,0,0
2015/9/12 12:00,30.96666667,613.2833333,1.333333333,107.25,67.08333333,1029.5,0,0,0
2015/9/12 13:00,30.81666667,191.5833333,0.666666667,176.4166667,68.16666667,387.1666667,0,0,0.566666667
2015/9/12 14:00,29.28333333,199.6166667,0.5,200,74.5,372.8333333,1.5,0,0
2015/9/12 15:00,29.43333333,321.2833333,2,124.5,74.83333333,630.6666667,0,1.783333333,1.983333333
2015/9/12 16:00,29.04166667,234.2333333,1.166666667,127.25,76.25,509.3333333,0,2.933333333,4.3
2015/9/12 17:00,28.94166667,57.51666667,1,156,75.33333333,140.6666667,0,0,0.566666667
2015/9/12 18:00,28.44166667,4.416666667,2.333333333,95.91666667,75.75,11.33333333,0,0.633333333,1.116666667
2015/9/12 19:00,27.90833333,0,0.166666667,131.5,77.58333333,0,0,0,0
2015/9/12 20:00,27.44166667,0,0.333333333,130,78.41666667,0,0,0,0
2015/9/12 21:00,27.6,0,0.833333333,142.1666667,75,0,0,0,0.516666667
2015/9/12 22:00,27.24166667,0,0.666666667,230.0833333,75.41666667,0,0.983333333,0,0
2015/9/12 23:00,27.71666667,0,0.333333333,246.9166667,66.5,0,0,0,0
2015/9/13 0:00,27.55,0,0.333333333,240.0833333,65.83333333,0,0,0,0
2015/9/13 1:00,27.15,0,0.333333333,238.1666667,72.91666667,0,0,0,0
2015/9/13 2:00,26.9,0,0.666666667,254.3333333,71.83333333,0,0,0,0
2015/9/13 3:00,26.825,0,0,267.6666667,67.66666667,0,0,0,0
2015/9/13 4:00,25.58333333,0,0,199.4166667,75.16666667,0,0,0,0
2015/9/13 5:00,25.175,0,0,224.5,77.41666667,0,0,0,0
2015/9/13 6:00,25.65833333,19.2,0,219.5833333,77.83333333,27.16666667,0,0,0
2015/9/13 7:00,26,86.1,0.5,291,75.83333333,149.6666667,0,0,0
2015/9/13 8:00,26.675,222.4166667,0.166666667,172.5833333,72.91666667,337.6666667,0,0,0
2015/9/13 9:00,28.25,536.2,0.333333333,208.8333333,66.83333333,640.8333333,0,0,0
2015/9/13 10:00,29.46666667,785.0333333,0.666666667,259.3333333,61,1138.666667,2.25,0.7,0
2015/9/13 11:00,30.06666667,818.4,1.666666667,178.25,56.58333333,1375.5,2.233333333,0,0
2015/9/13 12:00,30.61666667,840.7666667,0.166666667,302.75,52.66666667,1608,10.6,2.533333333,1.516666667
2015/9/13 13:00,31.4,796.8833333,1,177,51.5,1483.833333,0.933333333,0,0.333333333
2015/9/13 14:00,31.375,467.5333333,1,142.3333333,53.16666667,1174.666667,0,0,0.516666667
2015/9/13 15:00,31.025,375.3666667,2.666666667,178.8333333,54.66666667,657.6666667,0,0.583333333,1.583333333
2015/9/13 16:00,30.8,235.7166667,1.5,107,55.66666667,561.3333333,0,1.233333333,1.666666667
