datetime,GF,day,hour
2016-01-24 19:00:00,6488.999999996275,24,19
2016-01-24 20:00:00,6345.000000003725,24,20
2016-01-24 21:00:00,6147.999999996275,24,21
2016-01-24 22:00:00,4332.0,24,22
2016-01-24 23:00:00,2459.0000000037253,24,23
2016-01-25 00:00:00,2684.9999999925494,25,0
2016-01-25 01:00:00,2553.0,25,1
2016-01-25 02:00:00,2512.0000000074506,25,2
2016-01-25 03:00:00,2497.9999999962747,25,3
2016-01-25 04:00:00,2579.0,25,4
2016-01-25 05:00:00,2445.0,25,5
2016-01-25 06:00:00,2514.0000000074506,25,6
2016-01-25 07:00:00,2605.999999988824,25,7
2016-01-25 08:00:00,2786.0000000018626,25,8
2016-01-25 09:00:00,3177.0000000018626,25,9
2016-01-25 10:00:00,6053.0,25,10
2016-01-25 11:00:00,6357.0,25,11
2016-01-25 12:00:00,6721.999999998137,25,12
2016-01-25 13:00:00,6487.000000003725,25,13
2016-01-25 14:00:00,6472.999999994412,25,14
2016-01-25 15:00:00,6764.000000003725,25,15
2016-01-25 16:00:00,7161.0,25,16
2016-01-25 17:00:00,6806.999999998137,25,17
2016-01-25 18:00:00,6968.0,25,18
2016-01-25 19:00:00,6704.999999998137,25,19
2016-01-25 20:00:00,6370.000000001863,25,20
2016-01-25 21:00:00,6315.999999998137,25,21
2016-01-25 22:00:00,4547.0,25,22
2016-01-25 23:00:00,2550.0000000037253,25,23
2016-01-26 00:00:00,2514.0,26,0
2016-01-26 01:00:00,2717.0000000074506,26,1
2016-01-26 02:00:00,2578.9999999925494,26,2
2016-01-26 03:00:00,2518.0,26,3
2016-01-26 04:00:00,2574.9999999962747,26,4
2016-01-26 05:00:00,2657.0000000037253,26,5
2016-01-26 06:00:00,2529.000000005588,26,6
2016-01-26 07:00:00,2659.999999994412,26,7
2016-01-26 08:00:00,2649.0000000037253,26,8
2016-01-26 09:00:00,3783.999999994412,26,9
2016-01-26 10:00:00,6211.0,26,10
2016-01-26 11:00:00,6099.0,26,11
2016-01-26 12:00:00,6092.000000001863,26,12
2016-01-26 13:00:00,6563.999999996275,26,13
2016-01-26 14:00:00,6229.000000003725,26,14
2016-01-26 15:00:00,6813.0,26,15
2016-01-26 16:00:00,6410.999999996275,26,16
2016-01-26 17:00:00,6418.000000003725,26,17
2016-01-26 18:00:00,6613.999999998137,26,18
2016-01-26 19:00:00,7070.999999998137,26,19
2016-01-26 20:00:00,6484.000000003725,26,20
2016-01-26 21:00:00,6344.000000005588,26,21
2016-01-26 22:00:00,5861.999999996275,26,22
2016-01-26 23:00:00,3354.9999999981374,26,23
2016-01-27 00:00:00,2539.9999999962747,27,0
2016-01-27 01:00:00,2561.0,27,1
2016-01-27 02:00:00,2683.0000000037253,27,2
2016-01-27 03:00:00,2600.9999999962747,27,3
2016-01-27 04:00:00,2482.0,27,4
2016-01-27 05:00:00,2557.0000000037253,27,5
2016-01-27 06:00:00,2638.0,27,6
2016-01-27 07:00:00,2670.9999999981374,27,7
2016-01-27 08:00:00,2622.000000005588,27,8
2016-01-27 09:00:00,3758.9999999962747,27,9
2016-01-27 10:00:00,6166.999999994412,27,10
2016-01-27 11:00:00,6035.000000005588,27,11
2016-01-27 12:00:00,6407.0,27,12
2016-01-27 13:00:00,6127.999999996275,27,13
2016-01-27 14:00:00,6530.000000005588,27,14
2016-01-27 15:00:00,6288.0,27,15
2016-01-27 16:00:00,6780.0,27,16
2016-01-27 17:00:00,6314.999999998137,27,17
2016-01-27 18:00:00,6447.000000005588,27,18
2016-01-27 19:00:00,6492.999999992549,27,19
2016-01-27 20:00:00,6369.000000001863,27,20
2016-01-27 21:00:00,6312.999999998137,27,21
2016-01-27 22:00:00,6220.000000001863,27,22
2016-01-27 23:00:00,3863.0,27,23
2016-01-28 00:00:00,2567.0,28,0
2016-01-28 01:00:00,2682.0,28,1
2016-01-28 02:00:00,2645.0,28,2
2016-01-28 03:00:00,2689.0000000037253,28,3
2016-01-28 04:00:00,2581.9999999962747,28,4
2016-01-28 05:00:00,2618.0,28,5
2016-01-28 06:00:00,2611.0,28,6
2016-01-28 07:00:00,2920.0,28,7
2016-01-28 08:00:00,2749.9999999962747,28,8
2016-01-28 09:00:00,3453.0000000074506,28,9
2016-01-28 10:00:00,6368.999999996275,28,10
2016-01-28 11:00:00,7314.000000003725,28,11
2016-01-28 12:00:00,6245.999999992549,28,12
2016-01-28 13:00:00,6370.000000003725,28,13
2016-01-28 14:00:00,6315.0,28,14
2016-01-28 15:00:00,6262.0,28,15
2016-01-28 16:00:00,6284.000000003725,28,16
2016-01-28 17:00:00,6238.0,28,17
2016-01-28 18:00:00,6240.999999992549,28,18
2016-01-28 19:00:00,6277.000000003725,28,19
2016-01-28 20:00:00,5691.0,28,20
2016-01-28 21:00:00,5426.0,28,21
2016-01-28 22:00:00,4687.0,28,22
2016-01-28 23:00:00,2990.9999999962747,28,23
2016-01-29 00:00:00,2947.0000000037253,29,0
2016-01-29 01:00:00,2964.0,29,1
2016-01-29 02:00:00,2823.9999999962747,29,2
2016-01-29 03:00:00,2931.0000000037253,29,3
2016-01-29 04:00:00,2912.0000000037253,29,4
2016-01-29 05:00:00,2826.9999999962747,29,5
2016-01-29 06:00:00,2843.0,29,6
2016-01-29 07:00:00,3068.0000000018626,29,7
2016-01-29 08:00:00,3155.9999999981374,29,8
2016-01-29 09:00:00,4643.999999992549,29,9
2016-01-29 10:00:00,6715.000000007451,29,10
2016-01-29 11:00:00,6490.999999996275,29,11
2016-01-29 12:00:00,6704.000000007451,29,12
2016-01-29 13:00:00,6433.999999996275,29,13
2016-01-29 14:00:00,6767.000000003725,29,14
2016-01-29 15:00:00,6627.999999994412,29,15
2016-01-29 16:00:00,6659.000000001863,29,16
2016-01-29 17:00:00,6642.000000003725,29,17
2016-01-29 18:00:00,6607.999999994412,29,18
2016-01-29 19:00:00,6829.000000001863,29,19
2016-01-29 20:00:00,6846.000000003725,29,20
2016-01-29 21:00:00,6349.999999996275,29,21
2016-01-29 22:00:00,5330.000000007451,29,22
2016-01-29 23:00:00,3356.999999988824,29,23
2016-01-30 00:00:00,3126.0000000037253,30,0
2016-01-30 01:00:00,3020.9999999925494,30,1
2016-01-30 02:00:00,2917.0000000037253,30,2
2016-01-30 03:00:00,2982.0000000037253,30,3
2016-01-30 04:00:00,3022.0000000037253,30,4
2016-01-30 05:00:00,2988.9999999962747,30,5
2016-01-30 06:00:00,2950.0,30,6
2016-01-30 07:00:00,3160.9999999962747,30,7
2016-01-30 08:00:00,3550.0000000037253,30,8
2016-01-30 09:00:00,6856.999999996275,30,9
2016-01-30 10:00:00,6992.000000003725,30,10
2016-01-30 11:00:00,6705.000000001863,30,11
2016-01-30 12:00:00,6721.000000001863,30,12
2016-01-30 13:00:00,6871.999999996275,30,13
2016-01-30 14:00:00,6688.999999996275,30,14
2016-01-30 15:00:00,6712.000000007451,30,15
2016-01-30 16:00:00,6612.999999996275,30,16
2016-01-30 17:00:00,6738.999999996275,30,17
2016-01-30 18:00:00,7538.000000003725,30,18
2016-01-30 19:00:00,6713.999999994412,30,19
2016-01-30 20:00:00,6630.000000007451,30,20
2016-01-30 21:00:00,6792.999999992549,30,21
2016-01-30 22:00:00,6542.000000003725,30,22
2016-01-30 23:00:00,4263.999999998137,30,23
2016-01-31 00:00:00,3135.000000011176,31,0
2016-01-31 01:00:00,3169.9999999925494,31,1
2016-01-31 02:00:00,3045.0000000037253,31,2
2016-01-31 03:00:00,3047.9999999962747,31,3
2016-01-31 04:00:00,3052.0,31,4
2016-01-31 05:00:00,3119.9999999962747,31,5
2016-01-31 06:00:00,3117.0000000037253,31,6
2016-01-31 07:00:00,3151.0,31,7
2016-01-31 08:00:00,4087.0,31,8
2016-01-31 09:00:00,6433.999999994412,31,9
2016-01-31 10:00:00,6335.000000005588,31,10
2016-01-31 11:00:00,6299.0,31,11
2016-01-31 12:00:00,6565.999999998137,31,12
2016-01-31 13:00:00,6320.999999998137,31,13
2016-01-31 14:00:00,6661.000000003725,31,14
2016-01-31 15:00:00,6583.0,31,15
2016-01-31 16:00:00,6440.000000005588,31,16
2016-01-31 17:00:00,6826.999999994412,31,17
2016-01-31 18:00:00,7271.0,31,18
2016-01-31 19:00:00,6476.999999998137,31,19
2016-01-31 20:00:00,6630.000000001863,31,20
2016-01-31 21:00:00,6520.000000001863,31,21
2016-01-31 22:00:00,4812.999999998137,31,22
2016-01-31 23:00:00,2674.285714285714,31,23
